LSAT,UGPA,amerind,asian,black,hisp,mexican,other,puerto,white,gender,ZFYA
30,2.5,0,0,0,0,0,0,0,1,1,-0.43
32,2.6,0,0,1,0,0,0,0,0,0,-0.8
26,3.1,0,0,1,0,0,0,0,0,0,-0.05
32,3,0,0,1,0,0,0,0,0,0,1.22
32,3.4,0,0,1,0,0,0,0,0,1,-1.68
39,2.2,0,0,1,0,0,0,0,0,1,1.72
29,2.6,0,0,1,0,0,0,0,0,1,-1.36
30,3.6,0,0,1,0,0,0,0,0,1,-0.02
36,2.9,0,0,1,0,0,0,0,0,1,1.59
24,2.7,0,0,1,0,0,0,0,0,1,0.57
32,3.5,0,0,1,0,0,0,0,0,0,0.59
35,2.3,0,0,1,0,0,0,0,0,1,0.46
25,3.6,0,0,0,0,0,1,0,0,1,1.73
32,3,0,0,1,0,0,0,0,0,1,0.46
34,2.9,0,0,1,0,0,0,0,0,1,-0.36
28,3,0,0,1,0,0,0,0,0,1,1.09
35,2.7,0,0,1,0,0,0,0,0,1,-0.21
26,3.1,0,1,0,0,0,0,0,0,1,-0.21
32,3,0,0,0,0,0,0,0,1,1,0.88
30,3.3,0,0,1,0,0,0,0,0,0,1.39
28,3.1,0,0,1,0,0,0,0,0,1,2.23
24,3.6,0,0,1,0,0,0,0,0,1,-0.52
39,2.9,0,0,1,0,0,0,0,0,0,2.6
40,3.6,0,0,0,0,0,0,0,1,0,0.24
35,2.8,0,0,0,0,0,0,0,1,1,2.36
30,2.5,0,0,1,0,0,0,0,0,1,0.18
33,2.9,0,0,1,0,0,0,0,0,1,0.44
23,3.5,0,0,1,0,0,0,0,0,0,0.8
29,2.6,0,0,1,0,0,0,0,0,0,-0.61
32,2.7,0,0,1,0,0,0,0,0,1,-1.04
35,3,0,0,0,0,0,0,0,1,1,0.05
28,2.4,0,0,1,0,0,0,0,0,0,-0.45
41,2.1,0,0,1,0,0,0,0,0,0,0.71
30,2.5,0,0,1,0,0,0,0,0,0,-0.69
34,3.1,0,0,1,0,0,0,0,0,0,1.52
26,3,0,0,1,0,0,0,0,0,1,1.49
30,3.4,0,0,1,0,0,0,0,0,1,-2.6
40,3.7,0,0,0,0,0,0,0,1,0,-0.39
46,4,0,0,0,0,0,0,0,1,1,1.12
44,3.6,0,0,0,0,0,0,0,1,0,0.57
33,3.3,0,0,1,0,0,0,0,0,0,-0.82
47,3.7,0,0,0,0,0,0,0,1,0,1.22
36,3.6,0,0,1,0,0,0,0,0,0,-0.75
45,3.1,0,0,0,0,0,0,0,1,0,-0.82
41,3.2,0,0,0,0,0,0,0,1,0,-1.21
42,4,0,0,0,0,0,0,0,1,1,0.37
46,3.7,0,0,0,0,0,0,0,1,1,1.55
46,2.6,0,0,0,0,0,0,0,1,1,1.22
45,3.4,0,0,0,0,0,0,0,1,0,-1.27
48,3.6,0,0,0,0,0,0,0,1,1,0.93
41,3.7,0,0,0,0,0,0,0,1,1,0.19
46,3.6,0,0,0,0,0,0,0,1,0,0.87
45,3.8,0,0,0,0,0,0,0,1,0,-1.31
41,3.4,0,0,0,0,0,1,0,0,1,0.3
41,3.5,0,0,0,0,0,0,0,1,0,-0.65
44,3.2,0,0,0,0,0,0,0,1,0,2.33
34,3.2,0,0,1,0,0,0,0,0,0,-1.48
45,3.9,0,0,0,1,0,0,0,0,0,0.09
39,3.9,0,0,0,0,0,0,0,1,1,0.23
45,3.7,0,0,0,0,0,0,0,1,1,-1.47
34,3.6,0,0,0,0,0,0,0,1,0,0.98
45,3.5,0,0,0,0,0,0,0,1,0,-1.14
39,3.8,0,0,0,0,0,0,0,1,0,-0.27
42,3.6,0,0,0,0,0,0,0,1,0,-0.54
40,3.6,0,0,0,0,0,0,0,1,1,-0.09
28,3.1,0,0,1,0,0,0,0,0,1,-1.24
42,3.1,0,0,0,0,0,0,0,1,0,-0.57
29,2.6,0,0,1,0,0,0,0,0,1,-1.1
42,3.6,0,0,0,0,0,0,0,1,0,-0.33
44,3.6,0,0,0,0,0,0,0,1,1,-0.55
42,3.8,0,0,0,0,0,0,0,1,0,0.28
40,3.3,0,0,0,0,0,0,0,1,1,-0.78
42,3.6,0,0,0,0,0,0,0,1,1,0.27
34,3.7,0,0,1,0,0,0,0,0,1,-1.87
44,3.6,0,0,0,0,0,0,0,1,1,0.1
38,3.4,0,0,1,0,0,0,0,0,0,-2.64
36,3.5,0,0,1,0,0,0,0,0,1,-0.91
42,3,0,0,0,0,0,0,0,1,0,-0.76
48,3.1,0,0,0,1,0,0,0,0,0,0.99
41,3.7,0,0,0,1,0,0,0,0,1,-0.94
37,3.6,0,0,0,0,0,0,0,1,0,0.32
37,3.7,0,0,0,0,0,0,0,1,0,-0.19
43,3.7,0,0,0,0,0,0,0,1,0,-0.85
45,2.9,0,0,0,0,0,0,0,1,0,0.52
41,3.2,0,0,0,0,0,0,0,1,1,0.13
39,3.7,0,0,0,0,0,0,0,1,0,0.38
41,3.9,0,0,0,0,0,0,0,1,0,0.61
40,3.5,0,1,0,0,0,0,0,0,1,-0.47
41,3.5,0,0,0,1,0,0,0,0,1,-1.08
44,3.9,0,0,0,0,0,0,0,1,0,0.54
45,3.2,0,0,0,0,0,0,0,1,0,-0.15
40,3.7,0,0,0,0,0,0,0,1,1,-0.72
42,3.7,0,0,0,0,0,0,0,1,0,0.07
42,3.6,0,0,0,0,0,0,0,1,0,-0.16
39,3.4,0,0,0,0,0,0,0,1,1,0.1
44,3.2,0,0,0,0,0,0,0,1,1,0.99
43,3.7,0,0,0,0,0,0,0,1,0,0.77
44,3.7,0,0,0,0,0,0,0,1,0,0.77
42,3.7,0,0,0,0,0,0,0,1,1,-0.03
40,3.6,0,0,0,0,0,0,0,1,1,0.45
42,3.5,0,0,0,0,0,0,0,1,0,0.2
44,3.8,0,0,0,0,0,0,0,1,1,1.08
46,3.3,0,0,0,0,0,0,0,1,0,1.72
46,3.4,0,0,0,0,0,0,0,1,1,1.5
46,3.5,0,0,0,0,0,0,0,1,0,0.51
41,3.8,0,0,0,0,0,0,0,1,0,-1.36
44,3.7,0,0,0,0,0,0,0,1,1,0.22
41,3.1,0,0,0,0,0,0,0,1,1,-1.3
48,3.4,0,0,0,0,0,0,0,1,1,1.44
38,3.6,0,1,0,0,0,0,0,0,1,-0.82
48,3.7,0,0,0,0,0,0,0,1,1,2.42
35,3.5,0,0,0,0,0,0,0,1,1,-0.12
43,3.6,0,0,0,0,0,0,0,1,0,0.93
44,3.2,0,0,0,0,0,0,0,1,0,1.66
43,3.5,0,0,0,0,0,0,0,1,0,-0.6
44,3.4,0,0,0,0,0,0,0,1,1,1.53
31,3.4,0,0,0,0,1,0,0,0,1,-1.65
41,3.7,0,0,0,0,0,0,0,1,0,-1.84
41,3.4,0,0,0,0,0,0,0,1,1,0.54
38,3.6,0,0,0,0,0,0,0,1,1,0.26
42,3.6,0,0,0,0,0,0,0,1,0,1.34
40,3.9,0,0,0,1,0,0,0,0,1,-0.63
38,3.4,0,0,0,0,0,0,0,1,0,0.25
40,3.8,0,0,0,0,0,0,0,1,0,0.48
40,3.7,0,0,0,0,0,0,0,1,1,-0.16
42,3.9,0,0,0,0,0,0,0,1,0,-0.63
44,3.5,0,0,0,0,0,0,1,0,1,0.67
41,3.4,0,0,0,0,0,0,0,1,0,0.41
42,3.6,0,0,0,0,0,0,0,1,1,1.63
42,3.3,0,0,0,0,0,0,0,1,0,1.18
42,3.5,0,0,0,0,0,0,0,1,1,0.48
41,3.7,0,0,0,0,0,0,0,1,1,0.04
46,3.1,0,0,0,0,0,0,0,1,0,1.98
43,3.4,0,1,0,0,0,0,0,0,1,-0.02
32,3.1,0,0,0,0,0,0,0,1,0,-2.06
40,3.7,0,0,0,0,0,0,0,1,0,-0.25
42,3.6,0,1,0,0,0,0,0,0,0,1.69
38,3.6,0,0,0,0,0,0,0,1,1,0.74
43,3.6,0,1,0,0,0,0,0,0,1,0.86
39,3.5,0,0,0,0,0,0,0,1,0,1.4
44,3.1,0,0,0,0,0,0,0,1,0,0.93
41,3.4,0,0,0,0,0,0,0,1,0,-0.6
41,3.6,0,0,0,0,0,0,0,1,1,-1.71
45,3.6,0,0,0,0,0,0,0,1,0,0.9
41,3.6,0,0,0,0,0,0,0,1,0,-0.22
41,3,0,0,0,0,0,0,0,1,0,1.34
32,3.3,0,0,0,0,1,0,0,0,0,-1.01
40,3.8,0,0,0,0,0,0,0,1,1,0.55
47,3.5,0,0,0,0,0,0,0,1,0,-0.6
36,2.8,0,0,0,0,0,0,0,1,0,-1.07
32,3.3,0,0,0,0,0,0,0,1,0,-0.4
39,2.8,0,0,0,0,0,0,0,1,0,-0.49
30,3.4,0,0,0,0,0,0,0,1,0,0.92
37,3,0,1,0,0,0,0,0,0,0,0.53
35,3.6,0,0,0,0,0,0,0,1,1,1.78
29,3.3,0,0,0,0,0,0,0,1,0,0.58
39,2.4,0,0,0,0,0,0,0,1,1,-0.47
31,3.4,0,0,0,0,0,0,0,1,0,0.46
39,3.7,0,0,0,0,0,0,0,1,1,1.74
32,3.4,0,0,0,0,0,0,0,1,1,-1.21
30,3.4,0,0,0,0,0,0,0,1,0,-1.07
35,3.6,0,0,0,0,0,0,0,1,1,-0.24
34,2.5,0,0,0,0,0,0,0,1,0,0.74
38,2.5,0,0,0,0,0,0,0,1,0,-0.91
18,3.6,0,0,1,0,0,0,0,0,0,-1.54
37,3,0,0,0,0,0,0,0,1,0,0.51
43,4,0,0,0,0,0,0,0,1,1,1.51
36,3.1,0,0,0,0,0,0,0,1,0,0.51
36,2.3,0,0,0,0,0,0,0,1,0,-0.21
41,2.5,0,0,0,0,0,0,0,1,0,1.34
26,2.6,0,0,0,0,0,0,0,1,0,0.2
39,2.8,0,0,0,0,0,0,0,1,0,-0.05
36,3.4,0,1,0,0,0,0,0,0,1,-0.63
37,2.6,0,0,0,0,0,0,0,1,0,-1.24
39,3.2,0,0,0,0,0,0,0,1,0,-1.19
34,3.4,0,0,0,0,0,0,0,1,1,-0.54
36,3.2,0,0,0,0,0,0,0,1,0,1.11
40,3.8,0,0,0,0,0,0,0,1,1,1.71
28,3.3,0,0,0,0,0,0,0,1,0,-0.4
37,2.4,0,0,0,0,0,0,0,1,1,0.34
35,3.1,0,0,0,0,0,0,0,1,0,-0.49
36,2.1,0,0,0,0,0,0,0,1,1,0.06
38,3.3,0,0,0,0,0,0,0,1,0,-0.73
36,3.2,0,0,0,0,0,0,0,1,0,-0.47
28,3.3,0,0,0,0,0,0,0,1,0,-0.91
37,2.6,0,0,0,0,0,0,0,1,1,-0.75
36,2.6,0,0,0,0,0,0,0,1,1,-0.52
34,3.3,0,0,0,0,0,0,0,1,1,-0.82
35,3.7,0,0,0,0,0,0,0,1,1,-0.49
38,3.3,0,0,0,0,0,0,0,1,0,0.18
34,2.7,0,0,0,0,0,0,0,1,0,0.39
38,3,0,0,0,0,0,0,0,1,0,-0.08
37,4,0,0,0,0,0,0,0,1,1,1.88
36,2.9,0,0,0,0,0,0,0,1,0,-0.63
39,3.7,0,0,0,0,0,0,0,1,1,0.78
41,3.6,0,0,0,0,0,0,0,1,1,1.41
42,2.6,0,0,0,0,0,0,0,1,0,0.53
36,2.7,0,0,0,0,0,0,0,1,0,-0.17
39,3.5,0,0,0,0,0,0,0,1,0,0.46
35,3.4,0,0,0,0,0,0,0,1,1,0.99
31,3.8,0,0,0,0,0,0,0,1,0,0.53
34,3.5,0,0,0,0,0,0,0,1,1,0.5
43,2.7,0,0,0,0,0,0,0,1,0,-0.13
23,3,0,0,0,0,0,0,0,1,1,-0.92
38,3.3,0,0,0,0,0,0,0,1,0,0.43
29,2.9,0,1,0,0,0,0,0,0,0,-0.56
35,2.6,0,1,0,0,0,0,0,0,0,-0.49
30,3.5,0,0,0,0,0,0,0,1,0,-0.03
36,2.8,0,0,0,1,0,0,0,0,0,-1.98
33,3.5,0,0,0,0,0,0,0,1,0,-1.15
28,3,0,0,1,0,0,0,0,0,0,-1.35
40,3,0,0,0,0,0,0,0,1,0,0.56
39,3,0,0,0,0,0,0,0,1,1,-0.53
41,2.9,0,0,0,0,0,0,0,1,0,0.37
31,3.2,0,1,0,0,0,0,0,0,0,0.4
29,2.6,0,0,1,0,0,0,0,0,0,-0.86
33,3.5,0,0,0,0,0,0,0,1,1,0
31,2.4,0,0,0,0,0,0,0,1,0,-0.72
37,3.3,0,0,0,0,0,0,0,1,0,0.96
33,3.4,0,0,0,0,0,0,0,1,0,-0.56
34,3.6,0,0,0,0,0,0,0,1,0,0.13
38,2.8,0,0,0,0,0,0,0,1,0,1.32
34,3.7,0,0,0,0,0,0,0,1,0,0.6
39,3.2,0,0,0,0,0,0,0,1,0,0.56
34,3.4,0,0,0,0,0,0,0,1,1,-0.86
37,2.9,0,0,0,0,0,0,0,1,1,0.92
35,2.8,0,0,0,0,0,1,0,0,1,-1.55
37,3,0,1,0,0,0,0,0,0,1,0.56
36,3.1,0,0,0,0,0,0,0,1,1,0.46
41,3.3,0,0,0,0,0,0,0,1,1,-0.13
36,3.8,0,0,0,0,0,0,0,1,1,-0.06
37,3.3,0,0,0,1,0,0,0,0,0,1.78
32,3.1,0,0,0,1,0,0,0,0,1,-1.38
40,2.9,0,1,0,0,0,0,0,0,1,-0.43
37,3,0,0,0,0,0,0,0,1,0,0.4
42,3.2,0,0,0,0,0,0,0,1,0,-0.46
39,2.8,0,0,0,0,0,0,0,1,1,1.42
37,3.3,0,0,0,0,0,0,0,1,0,0.6
37,2.6,0,0,0,0,0,0,0,1,0,1.69
36,3.4,0,0,0,0,0,0,0,1,0,0.07
38,3.6,0,0,0,0,0,0,0,1,0,0.4
39,2.5,0,1,0,0,0,0,0,0,0,0.79
30,3.5,0,0,0,0,0,1,0,0,0,0.33
35,3.5,0,0,0,0,0,0,0,1,1,0.07
30,2.8,0,0,0,0,0,0,0,1,1,0.2
41,2.8,0,0,0,0,0,0,0,1,0,0.56
38,3.1,0,0,0,0,0,0,0,1,1,0.3
32,3.3,0,0,1,0,0,0,0,0,1,-1.19
38,3.5,0,0,0,0,0,0,0,1,0,0.69
36,3.5,0,0,0,0,0,0,0,1,0,-0.16
38,3.2,0,0,1,0,0,0,0,0,1,0.79
34,2.6,0,0,0,0,0,0,0,1,0,1.05
34,3.5,0,0,0,0,0,0,0,1,0,-0.66
32,2.5,0,0,0,0,0,0,1,0,1,0.53
44,3.1,0,0,0,0,0,0,0,1,0,-0.43
33,2.8,0,0,0,0,0,0,0,1,0,-1.32
36,3.1,0,0,0,0,0,0,0,1,0,1.62
37,3.6,0,0,0,0,0,0,0,1,1,1.62
36,3.5,0,0,0,0,0,0,0,1,0,-1.81
33,3.1,0,0,0,0,0,0,0,1,1,0.07
26,3.6,0,0,0,1,0,0,0,0,1,-1.05
38,2.9,0,0,0,0,0,0,0,1,0,0.99
36,3.1,0,0,0,0,0,0,0,1,1,-0.49
38,3.6,0,0,0,0,0,0,0,1,0,0.55
43,3,0,0,0,0,0,0,0,1,0,0.83
41,3.4,0,0,0,0,0,0,0,1,0,-0.74
36,3.2,0,0,0,0,0,0,0,1,0,-0.7
35,3.2,0,0,0,0,0,0,0,1,1,0.29
35,3.2,0,0,0,0,0,0,1,0,0,-0.1
41,3,0,0,0,0,0,0,0,1,1,1.22
36,3.2,0,0,0,0,0,0,0,1,1,-1.63
40,3.3,0,0,0,0,0,0,0,1,0,1.27
32,3.3,0,1,0,0,0,0,0,0,0,-0.17
35,3.6,0,0,0,0,0,0,0,1,1,1.33
39,3.6,0,0,0,0,0,0,0,1,0,-0.49
36,3.4,0,0,0,0,0,0,0,1,0,0.97
38,2.8,0,0,0,0,0,0,0,1,0,-1.45
35,3.9,0,0,0,0,0,0,0,1,0,1.47
36,3.5,0,0,0,0,0,0,0,1,1,-0.98
35,3.7,0,0,0,0,0,0,0,1,0,-0.79
44,2.8,0,0,0,0,0,0,0,1,0,-0.07
40,2.8,0,0,0,0,0,0,0,1,0,0.41
41,3.2,0,0,0,0,0,0,0,1,0,1.04
36,3.2,0,0,0,0,0,0,0,1,0,-0.05
37,3.2,0,0,0,0,0,0,0,1,1,-0.23
43,3.7,0,0,0,0,0,0,0,1,1,0.88
36,3.7,0,0,0,0,0,0,0,1,1,-0.13
37,3.8,0,0,0,0,0,0,0,1,1,-0.88
37,3.6,0,0,0,0,0,0,0,1,0,1.49
38,3.3,0,0,0,0,0,0,0,1,0,-0.46
37,3.3,0,0,0,0,0,0,0,1,1,-1.24
38,3.6,0,0,0,0,0,0,0,1,1,1.36
36,3.2,0,0,0,0,0,0,0,1,0,0.26
37,3.4,0,0,0,0,0,0,0,1,0,0.16
39,2.8,0,0,0,0,0,0,0,1,0,1.04
38,3.1,0,0,0,0,0,0,0,1,1,0.51
35,3.3,0,0,0,1,0,0,0,0,1,0.01
36,3.6,0,0,0,0,0,0,0,1,0,0.94
39,3.5,0,0,0,0,0,0,0,1,0,1.61
41,3,0,0,0,0,0,0,0,1,0,1.66
38,3.5,0,0,0,0,0,0,0,1,0,0.58
36,3.3,0,0,0,0,0,0,0,1,1,-0.28
38,3.2,0,0,0,0,0,0,0,1,0,0.08
36,3.1,0,0,0,0,0,0,0,1,0,-0.85
36,3.6,0,0,0,0,0,0,0,1,1,1.58
38,3.5,0,0,0,0,0,0,0,1,1,0.17
38,2.9,0,0,0,0,0,0,0,1,0,0.65
37,3.2,0,0,0,0,0,0,0,1,1,0.65
37,3.5,0,1,0,0,0,0,0,0,1,-1.91
36,3.7,0,0,0,0,0,0,0,1,0,-0.24
36,3.2,0,0,0,0,0,0,0,1,0,-1.56
35,3.7,0,0,0,0,0,0,0,1,1,0.58
34,3.4,0,0,0,0,0,0,0,1,1,0.37
36,3.5,0,0,0,0,0,0,0,1,1,-1.07
35,3.7,0,0,0,0,0,0,0,1,1,0.72
34,3.5,0,0,0,0,0,0,0,1,0,0.05
37,3.4,0,0,0,0,0,0,0,1,1,-0.1
38,3.4,0,0,0,0,0,0,0,1,1,1.88
42,3.2,0,0,0,0,0,0,0,1,1,1.43
35,3.5,0,0,0,0,0,0,0,1,0,0.97
37,3.1,0,0,0,0,0,0,0,1,1,1.33
35,3.9,0,0,0,0,0,0,0,1,1,2.08
36,4,0,0,0,0,0,0,0,1,1,-0.6
42,3,0,0,0,0,0,0,0,1,1,-0.59
41,2.9,0,0,0,0,0,0,0,1,0,-0.2
36,3.2,0,0,0,0,0,0,0,1,1,-0.33
39,3.2,0,0,0,0,0,0,0,1,0,0.05
35,3.5,0,0,0,0,0,0,0,1,0,0.12
39,3.4,0,0,0,0,0,0,0,1,1,0.19
39,3.1,0,1,0,0,0,0,0,0,0,-0.03
39,3.5,0,0,0,0,0,0,0,1,1,1.11
35,3.3,0,0,0,0,0,0,0,1,1,-0.52
36,3.3,0,0,0,0,0,0,0,1,0,0.72
35,3.5,0,0,0,0,0,0,0,1,0,0.19
36,3.7,0,0,0,0,0,0,0,1,0,1.03
34,3.7,0,0,0,0,0,0,0,1,1,-1.07
34,3.2,0,0,0,0,0,0,0,1,0,0.62
35,2.9,0,0,0,0,0,0,0,1,1,-1.24
36,3.6,0,0,0,0,0,0,0,1,1,2.1
37,3,0,0,0,0,0,0,0,1,0,-0.29
41,2.8,0,0,0,0,0,0,0,1,0,0.2
36,3.4,0,0,0,0,0,0,0,1,0,0.22
38,2.5,0,0,0,0,0,0,0,1,0,0.24
28,3.5,0,1,0,0,0,0,0,0,0,-0.33
37,2.7,0,0,0,0,0,0,0,1,1,-1.4
34,3.8,0,0,0,0,0,0,0,1,0,0.8
37,3.2,0,0,0,0,0,0,0,1,1,-0.83
41,2.5,0,0,0,0,0,0,0,1,0,1.15
35,3.2,0,1,0,0,0,0,0,0,0,-0.46
34,3.3,0,0,0,0,0,0,0,1,1,-0.02
36,2.9,0,0,0,0,0,0,0,1,1,-1.38
37,3.5,0,0,0,0,0,0,0,1,1,2.33
36,3.2,0,0,0,0,0,0,0,1,0,-0.02
36,3.4,0,0,0,0,0,0,0,1,0,0.04
36,2.9,0,0,0,0,0,0,0,1,0,-0.89
36,3,0,0,0,0,0,0,0,1,0,-1.4
32,3.6,0,0,0,0,0,0,0,1,1,-0.41
35,3.2,0,0,0,0,0,0,0,1,0,-0.89
36,3,0,0,0,0,0,0,0,1,0,-1.11
36,3.1,0,0,0,0,0,1,0,0,1,1.61
37,3.5,0,0,0,0,0,0,0,1,0,0.64
34,3.4,0,1,0,0,0,0,0,0,0,0.66
31,2.9,0,1,0,0,0,0,0,0,1,0.14
42,3.9,0,0,0,0,0,0,0,1,1,-0.56
35,3.4,0,0,0,0,0,0,0,1,1,0.51
37,3,0,0,0,0,0,0,0,1,0,-0.35
34,2.6,0,0,0,0,0,0,0,1,0,-0.58
37,2.4,0,0,0,0,0,0,0,1,0,0.43
43,3.4,0,0,0,0,0,0,0,1,0,0.57
36,2.8,0,0,0,0,0,0,0,1,0,-0.35
39,2.8,0,0,0,0,0,0,0,1,0,1.83
38,3.7,0,0,0,0,0,0,0,1,1,0.95
29,3.4,0,1,0,0,0,0,0,0,1,0.2
35,2.9,0,0,0,0,0,0,0,1,1,-0.02
32,3.5,0,0,0,0,0,0,0,1,1,2.1
34,3.5,0,0,0,0,0,0,0,1,1,0.84
37,3.4,0,0,0,0,0,0,0,1,0,0.2
35,3.1,0,0,0,0,0,0,0,1,0,0.33
42,2.6,0,0,0,0,0,0,0,1,0,1.13
37,3.5,0,0,0,0,0,0,0,1,1,0.74
33,3.6,0,0,0,0,0,0,0,1,1,1.11
35,3.5,0,0,0,0,0,0,0,1,0,1.48
38,2.2,1,0,0,0,0,0,0,0,0,0.57
36,3.3,0,0,0,0,0,0,0,1,1,-0.76
38,3.6,0,0,0,0,0,0,0,1,1,0.25
30,3.6,0,0,0,0,0,0,0,1,0,-0.79
34,3.7,0,0,0,0,0,0,0,1,1,0.5
36,3.6,0,0,0,0,0,0,0,1,1,0.84
25,3.5,0,0,0,0,0,0,0,1,1,0.57
40,2.9,0,0,0,0,0,0,0,1,0,-0.68
36,3.7,0,0,0,0,0,0,0,1,0,-1.28
26,2.8,0,0,0,0,1,0,0,0,1,-1.26
34,3.2,0,0,0,0,0,0,0,1,1,-0.18
36,3.8,0,0,0,0,0,0,0,1,0,0.03
32,3.4,0,0,0,0,0,0,0,1,1,0.47
27,3,0,0,0,0,0,0,0,1,1,-1.07
47,2.6,0,0,0,0,0,0,0,1,0,0.78
30,3.8,0,0,0,0,0,0,0,1,1,1.54
39,2.6,0,1,0,0,0,0,0,0,0,0.7
42,3,0,0,0,0,0,0,0,1,0,0.57
37,3.8,0,0,0,0,0,0,0,1,1,-1.18
28,3.6,0,0,0,0,0,0,0,1,1,-0.18
34,3.7,0,0,0,0,0,0,0,1,1,-0.63
39,3.1,0,0,0,0,0,0,0,1,1,-0.55
25,2.6,0,0,0,0,1,0,0,0,0,-0.08
41,3.2,0,0,0,0,0,0,0,1,1,-0.08
39,3,0,0,0,0,0,0,0,1,1,0.86
39,3.1,0,0,0,0,0,0,0,1,1,1.44
34,3,0,0,0,0,0,0,0,1,1,0.39
28,3.1,0,0,0,0,0,0,0,1,0,-0.29
37,3.2,0,0,0,0,0,0,0,1,0,-0.92
30,3.4,0,0,0,0,0,0,0,1,1,0.39
34,3.3,0,0,0,0,0,0,0,1,1,1.18
34,3.4,0,0,0,0,0,0,0,1,0,0.05
25,2.9,0,0,0,0,0,0,0,1,1,-1.46
32,2.9,0,0,0,0,0,0,0,1,0,-0.03
37,3.8,0,0,0,0,0,0,0,1,1,0.05
33,3.7,0,0,0,0,0,0,0,1,1,0.1
43,3.5,0,0,0,0,0,0,0,1,0,1.67
34,3,0,0,0,0,0,0,0,1,1,-0.03
28,2.7,0,0,0,0,0,0,0,1,1,0
41,3.3,0,0,0,0,0,0,0,1,0,0.05
38,3.2,0,0,0,0,0,0,0,1,0,0.26
35,3.8,0,0,0,0,0,0,0,1,1,2.06
31,3,0,0,0,0,0,0,0,1,1,-0.03
27,3.2,0,0,0,0,0,0,0,1,0,-0.37
36,2.9,0,0,0,0,0,0,0,1,1,-0.95
40,3.4,0,0,0,0,0,0,0,1,0,0.12
43,3.1,0,0,0,0,0,0,0,1,1,0.42
38,3.2,0,0,0,0,0,0,0,1,0,1.28
42,3.2,0,0,0,0,0,0,0,1,0,0.02
39,3.3,0,0,0,0,0,0,0,1,0,0.12
36,3.3,0,0,0,0,1,0,0,0,1,0.98
39,3.8,0,0,0,0,0,0,0,1,1,1.3
37,3.8,0,0,0,0,0,0,0,1,0,0.51
40,3.3,0,0,0,0,0,0,0,1,0,-0.98
40,3,0,0,0,0,0,0,0,1,0,0.3
32,3,0,0,0,0,1,0,0,0,0,-0.81
44,3.1,0,0,0,0,0,0,0,1,0,0.36
32,2.6,0,1,0,0,0,0,0,0,1,-1.03
39,3.8,0,1,0,0,0,0,0,0,0,-0.68
33,3.8,0,0,0,0,0,0,0,1,1,0.27
36,3.1,0,0,0,0,1,0,0,0,0,-0.79
38,3.4,0,0,0,0,0,0,0,1,0,0.89
36,3.5,0,0,0,0,0,0,0,1,1,0.3
36,3.4,0,0,0,0,0,0,0,1,0,-0.6
37,3.4,0,0,0,0,0,0,0,1,0,0.06
40,2.8,0,0,0,0,0,0,0,1,0,0.7
39,2.6,0,0,0,0,0,0,0,1,0,0.07
41,3.5,0,0,0,0,0,0,0,1,0,0.86
35,4,0,0,0,0,0,0,0,1,0,0.89
37,3.5,0,0,0,0,0,0,0,1,1,0.09
40,3.4,0,0,0,0,0,0,0,1,0,1.37
37,3.9,0,0,0,0,0,0,0,1,0,0.81
41,3.7,0,0,0,0,0,0,0,1,1,0.95
39,4,0,0,0,0,0,0,0,1,1,-0.41
42,3.5,0,0,0,0,0,0,0,1,0,1.23
38,3.6,0,0,0,0,0,0,0,1,1,1.73
42,3,0,0,0,0,0,0,0,1,1,0.45
41,3.1,0,0,0,0,0,0,0,1,1,0.12
26,3.3,0,1,0,0,0,0,0,0,1,-1.35
41,3.5,0,0,0,0,0,0,0,1,1,-0.8
39,3.6,0,0,0,0,0,0,0,1,0,-0.16
28,3.9,0,0,0,0,0,0,0,1,0,0.81
34,3.8,0,0,0,0,0,0,0,1,0,1.99
41,3.3,0,0,0,0,0,0,0,1,1,-1.04
37,3.3,0,0,0,0,0,0,0,1,1,0.35
40,3.9,0,0,0,0,0,0,0,1,1,0.94
34,4,0,0,0,0,0,0,0,1,1,-0.58
47,3.1,0,0,0,0,0,0,0,1,0,-0.41
29,3.8,0,0,0,1,0,0,0,0,0,-0.62
33,3.1,0,0,0,1,0,0,0,0,0,-0.55
31,2.9,0,0,0,0,1,0,0,0,1,-1.17
30,2.4,1,0,0,0,0,0,0,0,1,-1.82
43,2.5,0,0,0,0,0,0,0,1,0,0.33
42,3.7,0,0,0,0,0,0,0,1,1,0.64
39,3.1,0,0,0,0,0,0,0,1,0,-0.35
37,3.3,0,0,0,0,0,0,0,1,0,2.15
35,4,0,0,0,0,0,0,0,1,1,0.4
34,3.5,0,1,0,0,0,0,0,0,1,0.64
41,3.1,0,0,0,0,0,0,0,1,1,1.66
39,3.8,0,0,0,0,0,0,0,1,0,-0.12
28,2.4,0,0,1,0,0,0,0,0,1,-1.08
40,2.9,0,0,0,0,0,0,0,1,0,-0.28
40,3.6,0,0,0,0,0,0,0,1,1,2.02
46,3.3,0,0,0,0,0,0,0,1,1,0.3
43,3.7,0,0,0,0,0,0,0,1,1,1.56
28,3.7,0,0,0,0,0,0,0,1,0,-0.66
30,3.2,0,0,1,0,0,0,0,0,1,-1.23
41,3.5,0,0,0,0,0,0,0,1,1,-0.2
38,3.4,0,0,0,0,0,0,0,1,1,-0.15
36,3.6,0,0,0,0,0,0,0,1,0,-1.62
42,3.5,0,0,0,0,0,0,0,1,0,1.23
