ID,GBM_3,GBM_2,GBM_5,GBM_4,GBM_g4,GBM_g2,GBM_1,GBM_g3,GBM_g1,GBM_g5,XRT_1,DRF_1,DL_1,GLM_1
39532,0.99183,0.98816,0.98723,0.96895,0.97301,0.99091,0.97723,0.9624,0.96213,0.97951,0.99882,0.98,0.99059,0.96371
21442,0.98626,0.9991,0.93983,0.97807,0.9877,0.99996,0.99678,0.9383,0.97605,0.99732,0.996,0.92028,0.91641,0.9673
28011,0.98394,0.98745,0.99801,0.9598,0.84955,0.9539,0.93941,0.99982,0.79637,0.97175,0.97849,0.98595,0.87765,0.77778
32094,0.99829,0.99495,0.99403,0.99897,0.9989,0.999,0.99992,0.99974,0.99372,0.9993,1,0.98,0.99636,0.99372
6450,0.94728,0.97276,0.96888,0.99868,0.97754,0.95547,0.97208,0.97632,0.91128,1,0.98996,0.94501,0.87824,0.90251
46110,0.94616,0.95601,0.9503,0.94577,0.91327,0.95902,0.87503,0.95452,0.94259,0.95343,0.98698,0.86469,0.96133,0.83426
23713,0.99848,0.99932,0.99933,0.99146,0.99004,0.97497,0.99241,0.9797,0.97229,0.99923,0.99,0.92,0.83873,0.77709
5360,0.9912,0.99359,0.99328,0.99579,0.99888,0.98903,0.99803,0.9899,0.99091,0.99793,0.99733,0.99455,0.9854,0.94313
12745,0.98408,0.89922,0.96788,0.9919,0.96141,0.86728,0.99311,0.9126,0.91729,1,0.99928,0.93608,0.88169,0.86313
45689,0.9967,0.99808,0.99815,0.99749,0.996,0.99593,0.99862,0.99575,0.99922,0.9994,1,0.99982,0.99682,0.97608
17071,0.94898,0.9184,0.98071,0.97195,0.93334,0.88285,0.97871,0.96124,0.94889,0.98664,0.99698,0.89768,0.86785,0.81133
36711,0.99976,0.99974,0.9997,0.99863,0.99997,0.99922,0.99974,0.99966,0.99993,0.9999,1,1,0.99966,0.99509
31215,0.98985,0.97504,0.96081,0.9962,0.92325,0.94234,0.9987,0.99312,0.887,0.98241,1,0.97124,0.97684,0.88241
16353,0.88453,0.91341,0.93467,0.93639,0.95999,0.92366,0.97465,0.92787,0.97397,1,1,0.99929,0.91311,0.78437
27299,0.94165,0.95766,0.93438,0.98344,0.94127,0.90853,0.96815,0.95658,0.90562,1,0.98164,0.96558,0.98317,0.83533
2129,0.99935,0.99492,0.99336,0.99564,0.99314,0.99061,0.99323,0.9822,0.99248,0.99987,0.96,0.91675,0.98557,0.78923
11144,0.99514,0.99956,0.99694,0.99939,0.99746,0.99315,0.99884,0.9939,0.99926,0.99875,1,0.98,0.99152,0.9655
17909,0.98233,0.98763,0.98758,0.99297,0.99001,0.97723,0.99779,0.98193,0.99716,1,0.99308,0.94923,0.99524,0.83562
18579,0.9797,0.98249,0.99839,0.99904,0.99149,0.9583,0.97925,0.97908,0.95041,0.98913,0.99696,0.97432,0.91544,0.87565
21947,0.93322,0.96216,0.67305,0.88522,0.91512,0.88097,0.97371,0.90013,0.92124,0.97347,0.98311,0.9525,0.9848,0.85374
15851,0.99775,0.99848,0.9975,0.99824,0.99928,0.99556,0.99891,0.99777,0.99924,0.99695,0.99833,0.99926,0.99163,0.95516
16325,0.9993,0.99947,0.99913,0.99915,0.99954,0.99797,0.99977,0.99867,0.99943,0.99982,1,1,0.99196,0.96478
29509,0.97491,0.98558,0.97689,0.97323,0.98663,0.94637,0.97775,0.96788,0.96486,0.9858,0.99437,0.96883,0.9001,0.77936
544,0.93931,0.97826,0.94582,0.99924,0.99637,0.92756,0.97111,0.95809,0.79148,0.98693,1,0.91999,0.89711,0.7797
48026,0.95673,0.94716,0.95106,0.93772,0.79216,0.8753,0.91233,0.98795,0.99404,0.99835,0.98,0.93944,0.90479,0.84652
22355,0.98363,0.97592,0.96726,0.97749,0.97458,0.96909,0.98997,0.97734,0.99611,0.98975,0.97975,0.99792,0.99565,0.97609
17806,0.99959,0.99974,0.99959,0.9998,0.99988,0.99903,0.99999,0.99943,0.99993,0.99997,0.995,1,0.99958,0.98456
40349,0.99606,0.99074,0.97914,0.9885,0.9529,0.97804,0.97468,0.96257,0.84419,0.981,0.99619,0.97959,0.94567,0.91336
37614,0.97839,0.99624,0.87631,0.97267,0.92749,0.99534,0.99316,0.96834,0.92848,1,0.96438,0.88715,0.99571,0.87549
4761,0.99952,0.99944,0.99915,0.99982,0.99972,0.99884,0.9999,0.99954,0.99903,0.99959,1,1,0.99906,0.98634
39836,0.99948,0.99988,0.99958,0.99988,0.99931,0.99897,0.99992,0.99892,0.99955,1,1,1,0.99496,0.97428
9460,0.97614,0.96523,0.98247,0.96972,0.9726,0.98123,0.97061,0.97627,0.98344,0.98245,0.96876,0.92848,0.92437,0.8965
1755,0.93626,0.8939,0.9454,0.94769,0.94677,0.8905,0.906,0.90069,0.77993,0.99382,0.99078,0.89187,0.79278,0.84363
39425,0.99832,0.9985,0.9996,0.99847,0.99858,0.99808,0.9993,0.99968,0.99872,1,1,1,0.99821,0.98445
2008,0.99953,0.99877,0.99744,0.99933,0.99579,0.99833,0.99961,0.99982,0.99533,0.99952,1,1,0.99521,0.99074
10771,0.99446,0.99992,0.99706,0.99541,0.99904,0.99555,0.99646,0.99922,0.99746,1,0.98,0.99285,0.97679,0.95254
5757,0.99712,0.99909,0.99739,0.98766,0.99816,0.99162,0.99,0.99236,0.99338,0.98235,1,0.97098,0.99639,0.94825
17186,0.98466,0.98055,0.98434,0.98985,0.97405,0.97329,0.99552,0.98042,0.97089,0.99664,0.99657,0.99892,0.98863,0.86666
22825,0.99528,0.99763,0.9889,0.99863,0.9849,0.99431,0.99344,0.99705,0.99357,0.99933,1,1,0.98632,0.98495
47221,0.99993,0.95099,0.94892,0.98556,0.94905,0.93627,0.9852,0.9545,0.96005,0.96025,0.99606,0.95078,0.9759,0.89277
8425,0.99854,0.99881,0.99841,0.99953,0.99742,0.99832,0.99937,0.99867,0.9985,0.99954,1,1,0.99805,0.97415
41955,0.88116,0.90557,0.93593,0.86811,0.95193,0.94175,0.87733,0.94026,0.88501,0.93327,0.93508,0.80933,0.89878,0.77677
28679,0.86129,0.93314,0.91324,0.94261,0.90408,0.91719,0.9171,0.90946,0.95326,0.94928,0.97667,0.96336,0.80361,0.77628
27535,0.97891,0.98158,0.86822,0.95945,0.98079,0.9476,0.99242,0.96079,0.9742,0.99931,0.99724,0.96993,0.83782,0.87909
16189,0.99935,0.99946,0.99865,0.99933,0.99931,0.99859,0.99887,0.99851,0.99978,0.99749,0.99895,0.99917,0.99786,0.96973
18336,0.99938,0.99664,0.99425,0.99969,0.99939,0.98739,0.99798,0.99242,0.98748,0.99986,1,0.97533,0.98904,0.98049
48447,0.98767,0.97368,0.98215,0.99266,0.99407,0.98152,0.99496,0.98531,0.99092,0.98535,0.97314,0.95894,0.9795,0.83264
33603,0.98875,0.81355,0.89187,0.92302,0.84274,0.86525,0.95216,0.84419,0.80033,0.96155,0.97431,0.8931,0.90051,0.86345
31709,0.99946,0.99943,0.99931,0.99967,0.9999,0.99901,0.99993,0.99918,0.99919,0.99998,0.99995,1,0.99425,0.97019
30768,0.93113,0.76315,0.91987,0.93353,0.83919,0.84559,0.89262,0.8996,0.94563,0.98003,0.96998,0.93138,0.86392,0.82905
17213,0.99976,0.99734,0.99094,0.99702,0.97622,0.97947,0.99793,0.98519,0.99353,1,1,0.97168,0.97691,0.98505
32203,0.99745,0.99831,0.99542,0.99948,0.9933,0.99003,0.99889,0.99778,0.97576,0.99888,1,0.99878,0.96404,0.95293
29948,0.99933,0.9983,0.99936,0.99931,0.99995,0.99807,0.99969,0.99665,0.99786,0.99788,1,0.99734,0.98652,0.93327
16047,0.99315,0.99718,0.99655,0.99878,0.99125,0.98861,0.99573,0.99004,0.99356,0.99333,0.97817,0.95911,0.98239,0.85689
30790,0.9753,0.95776,0.9863,0.97595,0.98748,0.98676,0.99797,0.95988,0.99308,0.96452,1,0.95,0.95522,0.904
25601,0.96082,0.94089,0.9642,0.97068,0.99547,0.94328,0.9868,0.93748,0.9103,0.93322,0.98938,0.93754,0.86103,0.89704
1101,0.98866,0.93545,0.98588,0.97473,0.89613,0.87428,0.99814,0.92551,0.97553,1,1,0.99345,0.88142,0.7902
25568,0.9341,0.95101,0.9626,0.91953,0.97106,0.97192,0.93347,0.97303,0.90562,0.94473,0.9759,0.87633,0.90205,0.83274
42399,0.97042,0.95245,0.9616,0.95215,0.9883,0.97002,0.98126,0.97123,0.95869,0.98897,0.92824,0.89004,0.92947,0.87774
35011,0.9937,0.99224,0.98688,0.97726,0.99336,0.96809,0.98383,0.97129,0.98224,0.99071,0.92,0.95833,0.94802,0.80725
2921,0.99957,0.99973,0.99955,0.99986,0.9999,0.99909,0.99955,0.99936,0.99994,0.9999,0.99895,1,0.99851,0.9737
5119,0.9936,0.99166,0.9951,0.98603,0.95746,0.98649,0.99113,0.98829,0.98484,0.97179,0.99857,0.90241,0.98601,0.89902
28374,0.99904,0.98606,0.99282,0.99763,0.92437,0.99902,0.99804,0.95193,0.95404,0.99928,1,1,0.99998,1
3668,0.98787,0.98213,0.99331,0.98632,0.96275,0.98768,0.99106,0.98322,0.97127,0.9915,0.9696,0.88978,0.97658,0.92967
40236,0.95234,0.95554,0.9556,0.97509,0.92976,0.93357,0.99502,0.95619,0.92139,1,0.96984,0.94818,0.91395,0.90742
9606,0.9473,0.97574,0.97807,0.96523,0.85826,0.92859,0.91686,0.93091,0.78918,0.97705,0.96241,0.86035,0.9387,0.79197
48488,0.99615,0.99867,0.99676,0.9992,0.99917,0.99493,0.9987,0.99614,0.99616,0.99982,0.99894,0.99747,0.98721,0.94154
26416,0.99512,0.99635,0.99053,0.99217,0.99508,0.98601,0.99439,0.9967,0.99438,0.98644,0.97818,0.9738,0.97078,0.87398
11710,0.96962,0.97347,0.96653,0.98595,0.95634,0.951,0.97583,0.96783,0.99323,1,0.9884,0.98929,0.93166,0.89406
36659,0.98226,0.98568,0.99378,0.99301,0.9952,0.96581,0.99247,0.98174,0.98845,0.98594,0.99867,0.99503,0.86659,0.90686
11089,0.94799,0.90047,0.93304,0.9854,0.99783,0.9117,0.96812,0.93534,0.93591,0.99167,0.99643,0.9301,0.90999,0.79317
23220,0.9987,0.99914,0.99896,0.99965,0.99897,0.99814,0.99999,0.99866,0.99853,0.99987,0.99982,1,0.99847,0.9738
13069,0.99241,0.94719,0.94662,0.98741,0.88318,0.93771,0.97047,0.95689,0.8686,0.97249,0.98533,0.95826,0.83132,0.79725
3294,0.99689,0.99623,0.99607,0.99562,0.99058,0.99257,0.99997,0.99142,0.9983,0.99992,0.99933,0.99925,0.97456,0.90382
19500,0.9817,0.98864,0.97568,0.99012,0.97038,0.97557,0.98944,0.99624,0.98219,0.99749,0.99878,0.9516,0.97824,0.90273
26382,0.99843,0.99927,0.99888,0.99897,0.99764,0.99705,0.99967,0.99875,0.99823,0.99885,1,0.999,0.99577,0.97877
29991,0.95488,0.9549,0.94648,0.99074,0.99745,0.91438,0.9861,0.94076,0.96751,1,0.9889,0.95103,0.86816,0.90399
14515,0.96275,0.96975,0.95925,0.98097,0.99558,0.91337,0.98575,0.92666,0.96623,0.98233,0.992,0.89882,0.88936,0.78382
41830,0.97927,0.96823,0.99443,0.99208,0.99396,0.98192,0.88205,0.89466,0.92405,0.99147,1,0.91345,0.96556,0.78168
33198,0.996,0.99758,0.99743,0.9979,0.99995,0.99462,0.99907,0.99601,0.99724,0.99983,0.99984,0.99985,0.98683,0.95793
45292,0.89849,0.96964,0.99318,0.9949,0.89174,0.94885,0.99943,0.92483,0.97829,1,0.988,0.92,0.89537,0.78176
35177,0.95413,0.97632,0.95534,0.9214,0.96272,0.95526,0.97595,0.97275,0.99571,0.99922,0.95992,0.8854,0.99132,0.91813
16886,0.98871,0.98776,0.98598,0.99114,0.98593,0.97678,0.98834,0.98918,0.99999,0.99529,0.98,0.95131,0.99754,0.96689
23404,0.94845,0.90776,0.90391,0.96711,0.83688,0.87316,0.9605,0.90949,0.92074,1,0.99618,0.98251,0.89314,0.85314
24476,0.95606,0.99831,0.99651,0.9654,0.96838,0.93618,0.99014,0.94552,0.97166,0.97716,0.9992,0.90794,0.84781,0.78574
7088,0.97748,0.91195,0.98717,0.9864,0.95975,0.90834,0.98775,0.92375,0.97033,0.95863,0.99119,0.92071,0.88333,0.77646
14675,0.98315,0.99272,0.95727,0.98564,0.96511,0.94498,0.97493,0.96816,0.95457,0.97614,0.99508,0.97267,0.93953,0.92044
33981,0.96359,0.93834,0.95042,0.97769,0.99271,0.9477,0.98539,0.94364,0.96649,0.93289,0.99944,0.92569,0.90483,0.90234
36994,0.9961,0.92572,0.99336,0.98901,0.8971,0.9279,0.94351,0.99802,0.99124,1,0.99176,0.97854,0.9754,0.84443
20059,0.95167,0.92331,0.92717,0.99345,0.99311,0.90758,0.974,0.95678,0.93526,1,0.99444,0.99978,0.94267,0.82024
13703,0.91969,0.92694,0.67045,0.97033,0.95794,0.87233,0.95946,0.89145,0.99109,1,0.99023,0.95802,0.99226,0.86423
5523,0.97079,0.97411,0.91404,0.99143,0.97075,0.9564,0.82365,0.95754,0.8835,0.91609,0.96667,0.95606,0.88075,0.85525
5665,0.99802,0.99916,0.99914,0.9993,0.99408,0.99772,0.99871,0.99621,0.99859,0.99989,1,1,0.99641,0.96583
3102,0.99899,0.99834,0.99912,0.99984,0.99843,0.99692,0.99999,0.99459,0.99712,0.99925,0.98889,0.98,0.95404,0.85085
20822,0.99171,0.99414,0.99446,0.99652,0.99852,0.98619,0.99762,0.99344,0.99586,0.99932,0.99125,0.99907,0.98799,0.89836
23345,0.8996,0.96426,0.95574,0.97267,0.85961,0.84512,0.99747,0.89284,0.9491,0.968,1,0.99583,0.98902,0.78306
5361,0.99966,0.99977,0.99973,0.99991,0.99984,0.99923,0.99989,0.99966,0.9999,0.99996,1,1,0.9988,0.98448
42725,0.98546,0.98454,0.989,0.98785,0.98369,0.98269,0.98745,0.9835,0.97575,0.9667,0.98004,0.93701,0.99487,0.93635
13004,0.99935,0.99955,0.99947,0.99931,1,0.99886,0.99952,0.9995,0.99858,0.99944,1,1,0.99612,0.9815
29452,0.98113,0.98542,0.98391,0.98988,0.95339,0.98094,0.98942,0.97338,0.93913,0.9894,0.99293,0.98087,0.98061,0.90571
14369,0.99784,0.99895,0.99929,0.99999,0.99856,0.99698,0.99986,0.99764,0.99875,0.99983,0.99995,0.99925,0.99889,0.9772
3572,0.90957,0.84278,0.92108,0.91383,0.89736,0.87389,0.88612,0.85111,0.83546,0.90905,0.93077,0.84,0.92866,0.81179
44663,0.99891,0.99916,0.99884,0.99903,0.99975,0.99849,0.99935,0.99869,0.99959,0.99947,0.99995,1,0.99601,0.97492
14643,0.92427,0.96107,0.97456,0.99552,0.9817,0.93774,0.99901,0.93205,0.95152,0.9988,0.98406,0.90834,0.92065,0.77712
24426,0.96972,0.98908,0.98688,0.96438,0.94639,0.94375,0.98815,0.94761,0.97942,0.97053,0.98421,0.99795,0.88098,0.89371
14892,0.96088,0.9763,0.98116,0.96816,0.90452,0.97117,0.96866,0.97842,0.95328,0.99249,0.97,0.92833,0.98529,0.89277
43697,0.99938,0.99965,0.99901,0.99971,0.99984,0.99914,0.99926,0.99972,0.99898,0.99983,1,1,0.99947,0.99054
5610,0.99767,0.99635,0.97698,0.99285,0.99707,0.99386,0.99873,0.98069,0.98125,1,0.94,0.82,0.94198,0.83148
28588,0.995,0.99172,0.99605,0.99782,0.99855,0.99298,0.99895,0.99476,0.99954,0.99802,0.99909,0.99989,0.99098,0.89517
33604,0.97735,0.98916,0.9629,0.92219,0.9529,0.95217,0.97947,0.96002,0.9151,0.95673,0.97626,0.89568,0.90111,0.79883
2896,0.99986,0.99958,0.99884,0.99945,0.99888,0.99831,0.99926,0.99802,0.99849,0.99748,1,0.99693,0.98839,0.92676
39657,0.99564,0.99871,0.99798,0.99977,0.99598,0.99631,0.99606,0.99343,0.99918,0.99584,1,0.99495,0.99912,0.96649
18845,0.99951,0.99955,0.99919,0.99982,0.99954,0.99876,0.99976,0.99908,0.99973,0.99991,1,1,0.99936,0.98381
10364,0.99827,0.98397,0.98082,0.99706,0.94714,0.97466,0.9854,0.97394,0.99066,1,0.9975,0.99438,0.94107,0.88881
36179,0.95315,0.89129,0.92247,0.95723,0.97373,0.8722,0.94158,0.9197,0.88702,0.97117,0.98574,0.95123,0.84955,0.83722
45922,0.96429,0.97363,0.95973,0.98023,0.9784,0.97283,0.96341,0.9804,0.98226,0.99668,0.97951,0.94816,0.96334,0.89929
44999,0.96435,0.94132,0.98395,0.96074,0.93439,0.91205,0.99297,0.93425,0.94577,1,0.98227,0.92493,0.96922,0.90534
2107,0.97096,0.95204,0.97658,0.97253,0.95902,0.9445,0.96919,0.95858,0.95027,0.97609,0.99548,0.98401,0.88728,0.91936
22492,0.91091,0.93573,0.94141,0.88928,0.93853,0.9493,0.9424,0.95148,0.9467,0.94899,0.97682,0.90781,0.88944,0.81092
23988,0.97994,0.95186,0.96623,0.93728,0.9377,0.9238,0.98497,0.96363,0.93053,1,0.99822,0.98434,0.97395,0.83228
7672,0.99293,0.99358,0.9973,0.99884,0.99036,0.99233,0.9943,0.9969,0.99718,0.99631,1,0.99149,0.97611,0.95025
28689,0.97808,0.9662,0.97671,0.97919,0.98559,0.9575,0.98135,0.97494,0.98766,0.99306,0.97341,0.92777,0.97902,0.83734
6844,0.89865,0.94565,0.94666,0.90511,0.92225,0.96691,0.9161,0.96863,0.97369,0.91397,0.97405,0.95675,0.95766,0.85626
35069,0.9719,0.98416,0.98323,0.94893,0.96871,0.94828,0.98508,0.98406,0.95132,0.99197,0.99833,0.99905,0.98908,0.93792
46605,0.9995,0.9996,0.99928,0.99955,0.99913,0.99856,0.99896,0.99939,0.99956,0.99997,1,1,0.99894,0.98821
22430,0.94214,0.96051,0.94754,0.99891,0.9753,0.91872,0.94439,0.90912,0.91679,0.98661,0.93364,0.88886,0.86615,0.80859
19210,0.97631,0.98219,0.97558,0.99824,0.98569,0.97298,0.99137,0.98304,0.99243,1,0.98,0.95,0.81364,0.92546
48297,0.9661,0.94519,0.95215,0.97183,0.94706,0.93307,0.99356,0.93065,0.93778,1,0.98992,0.98708,0.91847,0.8471
22498,0.99644,0.98894,0.99419,0.98978,0.98645,0.96834,0.98893,0.95862,0.96966,0.9976,0.96,0.90483,0.81112,0.77712
32972,0.96475,0.95012,0.96339,0.89408,0.95364,0.95727,0.95623,0.9588,0.88522,0.81791,0.949,0.89536,0.97928,0.84533
25923,0.94349,0.96347,0.954,0.98105,0.94903,0.91621,0.98412,0.95381,0.92695,1,0.97394,0.96296,0.97119,0.84503
4953,0.99906,0.99924,0.99903,0.99955,0.9991,0.99882,0.99994,0.99863,0.99685,0.99913,1,1,0.99158,0.95564
22854,0.94533,0.95454,0.96471,0.97018,0.9418,0.92658,0.96868,0.92379,0.99421,0.9648,0.98133,0.93817,0.92039,0.77684
32278,0.98722,0.99394,0.997,0.99761,0.96416,0.99218,0.98944,0.99592,0.97729,0.9922,1,0.97316,0.97991,0.97218
24598,0.99953,0.99955,0.99922,0.99979,0.99934,0.9989,0.99969,0.99925,0.99938,0.99973,1,1,0.99906,0.98737
46302,0.9974,0.99446,0.99874,0.99945,0.99068,0.98808,0.99999,0.99945,0.98087,0.9991,0.98,0.98006,0.99655,0.90317
40001,0.99624,0.9937,0.99112,0.98156,0.9847,0.99003,0.99531,0.98873,0.97875,0.99576,0.99903,0.99935,0.95691,0.87804
16710,0.91754,0.96362,0.93954,0.99524,0.99381,0.90232,0.98732,0.94831,0.95773,1,0.98717,0.93515,0.98582,0.77824
2084,0.97728,0.99605,0.83913,0.99982,0.94194,0.99517,0.98644,0.96296,0.96667,0.99208,0.98438,0.86551,0.93876,0.88243
39605,0.9989,0.99937,0.99147,0.99945,0.99831,0.99919,0.99801,0.99912,0.98991,0.99889,1,0.88,0.99163,0.80365
47373,0.94465,0.99579,0.97831,0.99367,0.9727,0.93448,0.99754,0.98084,0.98944,1,0.98446,0.95499,0.93448,0.82173
11136,0.96993,0.98121,0.98101,0.99175,0.94864,0.96813,0.97823,0.97599,0.98499,0.97725,0.99892,0.96904,0.9769,0.87152
29902,0.98282,0.98867,0.99584,0.99793,0.98227,0.97317,0.98899,0.98988,0.96895,0.9893,0.99509,0.97835,0.88502,0.92231
32902,0.87045,0.88165,0.7936,0.73728,0.84425,0.88998,0.86157,0.91461,0.91201,0.9869,0.90667,0.7761,0.90057,0.77633
28340,0.99501,0.99446,0.99573,0.99522,0.99289,0.9924,0.99764,0.99505,0.99995,0.99909,0.99992,0.98,0.9842,0.94959
18177,0.9547,0.89993,0.97367,0.99965,0.87519,0.90749,0.95611,0.92524,0.91452,0.95816,0.99667,0.89606,0.89499,0.77692
6504,0.97037,0.9854,0.94876,0.98594,0.97399,0.91209,0.99957,0.93898,0.92387,1,0.99961,0.97373,0.77632,0.82063
10157,0.99877,0.99907,0.99871,0.99997,0.99957,0.99815,0.99965,0.99888,0.99936,0.99662,1,1,0.99953,0.97544
2079,0.88329,0.9273,0.91996,0.91131,0.96677,0.93621,0.88425,0.93561,0.92689,0.885,0.96812,0.92187,0.87601,0.80982
47039,0.89547,0.92566,0.96139,0.9833,0.78945,0.89965,0.97801,0.9404,0.93358,1,0.99891,0.83225,0.93581,0.78194
12550,0.96369,0.94403,0.95835,0.91161,0.91725,0.91359,0.95934,0.99652,0.90721,0.98812,1,0.96036,0.87851,0.78771
31062,0.99964,0.99828,0.98786,0.9997,0.99921,0.99597,0.99839,0.99556,0.99809,1,0.98,0.94,0.99132,0.79121
28124,0.99672,0.99867,0.99795,0.99929,0.99852,0.99493,0.99957,0.99637,0.99916,0.99946,0.99977,0.99971,0.99429,0.96646
29834,0.98763,0.99064,0.98946,0.99169,0.99796,0.98143,0.99359,0.98755,0.99714,0.98993,0.9954,0.98616,0.99134,0.94118
1145,0.99672,0.99578,0.99163,0.99818,0.9986,0.99209,0.99354,0.99425,0.99771,0.99121,0.99707,0.99938,0.97562,0.93065
16347,0.99135,0.99478,0.99137,0.99712,0.98704,0.98771,0.99147,0.98546,0.98915,0.99986,0.99734,0.99756,0.973,0.87851
33050,0.99891,0.99915,0.99862,0.99851,0.99898,0.99814,0.99906,0.99734,0.99682,0.99977,1,1,0.99835,0.98144
45807,0.99319,0.97989,0.99321,0.99986,0.97,0.97767,0.99831,0.97933,0.99991,0.99454,0.98,0.98006,0.97348,0.79758
16159,0.99215,0.99675,0.92333,0.94116,0.91801,0.95212,0.98069,0.87662,0.90815,1,1,0.96526,0.87325,0.82129
8394,0.91933,0.85982,0.85777,0.90458,0.96974,0.88106,0.94006,0.97048,0.88211,1,0.98,0.88033,0.90348,0.78571
29524,0.92127,0.90864,0.92303,0.98653,0.9618,0.86333,0.97755,0.93091,0.89871,1,0.99023,0.96033,0.95561,0.83724
46321,0.99971,0.99946,0.99885,0.99621,0.98915,0.99812,0.99838,0.99822,0.99338,0.99474,0.996,0.99879,0.98816,0.93484
16872,0.94193,0.96634,0.97773,0.88308,0.94166,0.92342,0.96772,0.99101,0.99507,1,0.99154,0.93931,0.99495,0.94213
14776,0.91558,0.90093,0.94828,0.94121,0.90957,0.92857,0.92352,0.94699,0.94649,0.9329,0.96918,0.996,0.86632,0.79924
10708,0.91438,0.93464,0.93966,0.97393,0.88644,0.90457,0.89372,0.92496,0.84824,0.97295,0.97558,0.97763,0.98336,0.82615
9384,0.9998,0.99976,0.99979,0.99988,0.99911,0.99859,0.99973,0.99854,0.99997,0.99871,1,1,0.99734,0.95427
36807,0.99651,0.99853,0.99709,0.99925,0.99818,0.99466,0.9975,0.99542,0.99879,0.99905,0.99995,0.99957,0.99304,0.95493
17159,0.97599,0.99788,0.99277,0.95514,0.99042,0.94291,0.99275,0.96294,0.88299,1,0.99056,0.9732,0.96779,0.91322
11194,0.96201,0.98254,0.96501,0.95268,0.99107,0.91374,0.99606,0.96524,0.92347,1,0.99339,0.95069,0.83239,0.9238
31236,0.93105,0.94252,0.95181,0.86789,0.9433,0.9574,0.9358,0.92798,0.92739,0.94677,0.998,0.94633,0.98176,0.95942
42245,0.92251,0.94316,0.93414,0.90284,0.90562,0.94572,0.87568,0.95006,0.90164,0.95669,0.94502,0.94755,0.95198,0.83417
13013,0.99615,0.93743,0.98803,0.96407,0.92894,0.89981,0.9959,0.96409,0.96352,1,0.99891,0.80197,0.9455,0.78761
13118,0.98865,0.9804,0.84369,0.96539,0.96272,0.89207,0.99135,0.96701,0.99621,1,0.98762,0.89872,0.94701,0.79924
7164,0.99774,0.99817,0.99614,0.99726,0.99073,0.99542,0.99603,0.99712,0.99677,0.9781,1,0.96,0.99764,0.94665
33669,0.98975,0.94499,0.97049,0.97535,0.97568,0.96904,0.93633,0.97697,0.99333,0.94579,0.98545,0.96,0.81807,0.80733
34924,0.95647,0.97353,0.63464,0.98462,0.97199,0.94311,0.97821,0.8706,0.93254,0.97936,0.99023,0.98247,0.89196,0.85196
40089,0.98364,0.99416,0.98563,0.99038,0.99689,0.98831,0.99287,0.99383,0.99819,0.99664,0.96008,0.94863,0.99568,0.95561
41967,0.99615,0.99738,0.99788,0.99692,0.99703,0.99422,0.9995,0.99529,0.99604,0.99806,0.99936,0.99958,0.98758,0.95074
32361,0.99513,0.995,0.98923,0.99225,0.98918,0.98798,0.99612,0.98825,0.98039,0.99846,0.99665,0.99862,0.97937,0.93824
6289,0.90486,0.90621,0.86079,0.85576,0.87021,0.85433,0.9722,0.86197,0.96511,1,0.98513,0.95528,0.99742,0.85115
10745,0.93808,0.95344,0.94679,0.94983,0.98048,0.95824,0.93008,0.95743,0.98201,0.84059,0.99385,0.90243,0.90282,0.84144
42228,0.97828,0.99191,0.92371,0.9954,0.96045,0.99506,0.98335,0.96822,0.99515,1,0.97792,0.97308,0.92332,0.94262
5996,0.99907,0.99939,0.99954,0.99959,0.99798,0.99911,0.99929,0.99901,0.99962,0.99957,1,1,0.99673,0.96436
11792,0.97777,0.93449,0.94424,0.98231,0.94235,0.91743,0.94599,0.9902,0.91178,0.99763,0.99971,0.89145,0.82284,0.87411
45582,0.98347,0.9612,0.96994,0.99754,0.99887,0.97441,0.99976,0.9761,0.94913,0.97846,0.9858,0.96346,0.9246,0.87889
17494,0.99876,0.99794,0.99932,0.99961,0.99796,0.9964,0.99942,0.99922,0.99931,0.99878,1,0.98,0.99632,0.99656
37698,0.99951,0.99944,0.99917,0.99987,0.99982,0.99884,0.99998,0.99968,0.99964,0.99995,1,1,0.99898,0.98677
19724,0.99895,0.99957,0.99957,1,0.99971,0.99824,0.99878,0.99917,0.99965,0.99989,1,1,0.99914,0.98995
42807,0.97379,0.98569,0.88329,0.96441,0.92628,0.96237,0.99326,0.98548,0.95251,1,0.96255,0.73496,0.90397,0.86074
10799,0.88293,0.89547,0.90021,0.94036,0.82413,0.87544,0.95976,0.89523,0.78574,0.97733,0.95843,0.92056,0.86696,0.86426
32095,0.95313,0.94206,0.95222,0.95934,0.9136,0.96179,0.95018,0.95767,0.99239,0.9621,0.92814,0.98201,0.97355,0.87749
28859,0.99614,0.99155,0.9939,0.99414,0.9913,0.98107,0.9976,0.98944,0.99498,0.99996,1,0.95375,0.88164,0.83169
15522,0.90048,0.94414,0.97068,0.97452,0.9712,0.91914,0.98141,0.95159,0.99882,1,0.98977,0.92941,0.98914,0.7766
25506,0.99449,0.9926,0.99886,0.99954,0.99751,0.96368,0.98068,0.95605,0.94709,1,1,1,0.99433,0.77876
33139,0.99533,0.9987,0.99782,0.99999,0.99769,0.99565,0.99572,0.99238,0.99879,0.99553,1,0.99495,0.99959,0.96947
15841,0.95319,0.96183,0.98378,0.96227,0.96596,0.93496,0.99054,0.96612,0.94801,0.98738,0.96781,0.95096,0.99475,0.89997
