ID,SE_1,GBM_1,XRT_1,DRF_1,DL_1,GLM_1,SE_2,GBM_2,XRT_2,DRF_2,DL_2,GLM_2,SE_3,GBM_3,DL_3,XRT_3,DRF_3,GLM_3,SE_4,GBM_4,XRT_4,DRF_4,DL_4,GLM_4
33195,0.95733,0.96717,0.93253,0.93572,0.85128,0.79361,0.9284,0.9067,0.99083,0.90987,0.92225,0.88482,0.95602,0.97978,0.82885,0.97874,0.83278,0.87267,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
22984,0.97757,0.9346,0.9985,0.94178,0.93975,0.80044,0.95815,0.91517,0.96354,0.97966,0.74997,0.88289,0.9875,0.95285,0.7059,0.98349,0.84865,0.86849,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
18944,0.88117,0.88495,0.99348,0.8295,0.94077,0.82216,0.69577,0.6748,0.64826,0.61289,0.94327,0.8771,0.69914,0.66056,0.94126,0.65518,0.39549,0.85472,0.88935,0.80848,0.97746,0.90465,0.93609,0.88142
42520,0.99741,0.9953,1,1,0.9994,0.96101,0.99733,0.99748,0.99323,0.998,0.99651,0.95202,0.99703,0.9984,0.99273,0.99918,0.99924,0.94335,0.99893,0.99598,1,0.99853,0.99629,0.95302
30285,0.977,0.99445,0.97439,0.94771,0.99746,0.78314,0.94918,0.97192,0.97917,0.92637,0.85962,0.86964,0.95587,0.94265,0.86402,0.99149,0.99592,0.90269,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
30173,0.97923,0.96592,0.97459,0.90661,0.7756,0.78905,0.93816,0.90178,0.99279,0.89885,0.97851,0.89287,0.96853,0.99277,0.79534,0.97872,0.93744,0.86973,0.98991,0.93456,0.97134,0.87752,0.9128,0.91085
13934,0.989,0.98883,0.98125,0.94754,0.98367,0.89146,0.99723,0.99745,0.90983,0.76712,0.97993,0.88779,0.99896,0.99536,0.92212,0.89406,0.80438,0.86668,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
4082,0.99116,0.98853,1,0.99269,0.99704,0.96624,0.97289,0.96946,0.98875,0.93606,0.86062,0.90206,0.95882,0.99075,0.76029,0.92312,0.7432,0.8838,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
9284,0.99923,0.99882,1,0.99975,0.99982,0.97107,0.99935,0.99947,1,1,0.99898,0.96803,0.99886,0.99964,0.9928,1,0.99999,0.95711,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
29322,0.98721,0.98841,0.99553,0.98575,0.96827,0.93288,0.9873,0.98229,0.97807,0.99907,0.94838,0.92994,0.98074,0.97039,0.83774,0.96454,0.94388,0.90277,0.99937,0.99719,1,0.9982,0.99736,0.9464
34309,0.93249,0.9262,0.96882,0.89823,0.78682,0.78169,0.92258,0.89329,0.99331,0.8409,0.90168,0.85461,0.91574,0.94166,0.63535,0.88829,0.79045,0.83484,0.97698,0.99777,1,0.75427,0.83934,0.86739
41018,0.99603,0.99203,0.99768,0.98,0.89246,0.86332,0.9905,0.98284,0.97917,0.94889,0.95351,0.87559,0.96537,0.98447,0.87223,0.94558,0.8842,0.85165,0.98991,0.93456,0.97134,0.87752,0.9128,0.91085
37319,0.93613,0.9594,0.99075,0.90581,0.95761,0.79907,0.921,0.89383,0.97945,0.95092,0.87738,0.8946,0.95659,0.99595,0.71945,0.94868,0.86287,0.87195,0.95124,0.9768,1,0.78094,0.77764,0.87452
39644,0.99511,0.99461,1,0.98714,0.97243,0.95785,0.99062,0.98165,1,1,0.97064,0.9084,0.99356,0.9933,0.97909,0.98936,0.84863,0.89457,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
832,0.9718,0.96695,0.99333,0.95761,0.88902,0.8956,0.95874,0.92311,0.98819,0.9939,0.95139,0.87368,0.97055,0.98465,0.85195,0.97163,0.91256,0.84891,0.97039,0.9057,0.97477,0.89754,0.89664,0.90008
40996,0.99971,0.99952,1,1,0.99997,0.98732,0.99983,0.99969,1,1,0.99966,0.97662,0.99958,0.99974,0.99663,1,0.99996,0.97076,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
29610,0.95804,0.95115,0.96913,0.98007,0.93716,0.89678,0.93101,0.90001,0.99405,0.99649,0.71808,0.89573,0.94655,0.98146,0.61803,0.99996,0.99156,0.8804,0.97414,0.94856,0.90956,0.79309,0.83368,0.89115
38758,0.99956,0.99874,1,1,0.99977,0.99344,0.99966,0.99954,1,1,0.99995,0.97811,0.99872,0.99899,0.99689,1,0.99948,0.97049,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
8355,0.99962,0.99923,1,0.98,0.99969,0.97939,0.9993,0.99928,0.99271,0.996,0.99978,0.98187,0.99951,0.99975,0.99861,0.97318,0.93105,0.98004,0.99866,0.9995,0.99844,0.99666,0.99792,0.97528
20889,0.96815,0.96256,0.99167,0.94503,0.98104,0.86694,0.95211,0.94486,0.98486,0.96829,0.95037,0.87048,0.95529,0.97956,0.91421,0.93601,0.87369,0.85098,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
22890,0.95771,0.96226,0.97583,0.93393,0.83139,0.7798,0.88786,0.83287,0.98729,0.91729,0.76693,0.84951,0.89732,0.93879,0.6085,0.90185,0.77708,0.83436,0.96458,0.96612,1,0.74429,0.90433,0.86145
37575,0.99525,0.99384,0.99173,0.97574,0.97502,0.87437,0.99494,0.99446,1,0.99923,0.9904,0.9455,0.98673,0.99591,0.97753,0.99152,0.9869,0.92707,0.99159,0.98879,0.94806,0.8664,0.97838,0.92151
17052,0.99773,0.99774,1,0.99787,0.99997,0.99428,0.99851,0.99628,1,0.99108,0.99581,0.9557,0.98613,0.99129,0.97213,0.95114,0.89276,0.94085,0.94325,0.96733,0.77778,0.41611,0.9855,0.95093
12159,0.99891,0.99992,1,0.96,1,1,0.9966,0.99465,1,1,1,1,0.89949,0.9505,0.57082,0.93763,0.72238,0.852,0.95124,0.9768,1,0.78094,0.77764,0.87452
41697,0.9592,0.95814,0.97533,0.95685,0.98298,0.96009,0.9615,0.96382,0.98906,0.96585,0.95857,0.95672,0.83483,0.82658,0.93877,0.78213,0.612,0.93534,0.88218,0.84582,0.8533,0.81228,0.99113,0.97535
17223,0.92434,0.90741,0.96546,0.90069,0.96531,0.91445,0.95148,0.91167,0.97601,0.87416,0.89303,0.9044,0.9214,0.98368,0.6873,0.92874,0.68964,0.88169,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
29639,0.98694,0.98117,0.96,0.9924,0.98921,0.94775,0.97853,0.97937,0.97727,0.91349,0.91946,0.95383,0.99482,0.98733,0.97862,0.99941,0.85188,0.94077,0.99772,0.99192,1,0.99893,0.98942,0.93865
21952,0.98488,0.97286,0.97629,0.99611,0.97337,0.9611,0.98429,0.96189,0.99387,0.96111,0.98752,0.96217,0.98307,0.99385,0.93845,0.97918,0.9502,0.95616,0.95385,0.88385,0.99446,0.99697,0.91423,0.92473
47852,0.92561,0.91966,0.99993,0.96372,0.93407,0.90451,0.8867,0.87749,0.99456,0.99561,0.96699,0.8962,0.94593,0.94982,0.86085,0.91302,0.93123,0.86711,0.98647,0.98476,0.98487,0.97624,0.99541,0.90924
41341,0.99897,0.99727,1,0.99548,0.82553,0.89895,0.99741,0.99164,1,1,0.90694,0.90997,0.99752,0.99522,0.97637,0.99953,0.94906,0.96027,0.91573,0.90992,0.90691,0.84508,0.95651,0.95563
24223,0.94312,0.93736,0.96082,0.96697,0.95798,0.85871,0.90383,0.89691,0.91225,0.80277,0.94456,0.88363,0.87715,0.91715,0.94835,0.75405,0.47812,0.86532,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
28815,0.99867,0.9988,1,1,0.99932,0.94709,0.99475,0.98362,1,1,0.99924,0.97928,0.99607,0.99604,0.99571,1,0.9927,0.97474,0.9938,0.99856,0.99162,0.98553,0.99253,0.95525
48443,0.93844,0.94766,0.96287,0.92537,0.76311,0.7764,0.91527,0.89713,0.99343,0.89496,0.97136,0.86087,0.91874,0.88647,0.73471,0.95091,0.80851,0.83705,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
37670,0.99966,0.9996,1,1,0.99985,0.97627,0.99985,0.9998,1,1,0.99972,0.97927,0.99938,0.99974,0.99753,1,0.99996,0.97526,0.99973,0.99939,1,0.99983,0.99813,0.96706
11269,0.9745,0.97477,0.98673,0.98294,0.95298,0.92881,0.96343,0.96382,0.91255,0.87782,0.98158,0.94149,0.86225,0.876,0.89708,0.89618,0.82288,0.91619,0.94049,0.92674,0.9716,0.92892,0.96709,0.9399
9665,0.99806,0.99831,0.99882,0.99966,0.99932,0.96657,0.99899,0.99893,1,1,0.99678,0.97118,0.99838,0.99899,0.99375,0.99281,0.98456,0.96211,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
36975,0.97612,0.95672,0.99386,0.96384,0.9891,0.79166,0.95652,0.95031,0.98299,0.9156,0.82678,0.8728,0.94903,0.97144,0.59455,0.93711,0.79929,0.85666,0.97698,0.99777,1,0.75427,0.83934,0.86739
28515,0.99658,0.9948,1,0.99922,0.99778,0.95577,0.99573,0.99583,1,0.9987,0.99067,0.94698,0.98771,0.99569,0.97826,0.9966,0.98763,0.92906,0.99478,0.98524,1,0.99817,0.97943,0.92321
40864,0.98057,0.98972,1,0.99653,0.99286,0.95075,0.98809,0.98147,0.99956,0.99946,0.97081,0.9462,0.94349,0.95054,0.9817,0.96233,0.95104,0.9282,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
27150,0.99888,0.99903,1,0.99714,0.99973,0.98913,0.99947,0.99944,1,1,0.99784,0.97475,0.99741,0.99852,0.99593,1,0.99982,0.96671,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
14753,0.96185,0.96363,0.95472,0.91046,0.95118,0.80261,0.95039,0.93122,0.97786,0.96954,0.88805,0.90444,0.95882,0.99075,0.76029,0.92312,0.7432,0.8838,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
43713,0.99632,0.92613,0.9899,0.8304,0.60158,0.81582,0.97116,0.9176,0.94057,0.81754,0.80195,0.94451,0.95587,0.94232,0.83542,0.99654,0.84147,0.93287,0.99316,0.96789,0.85624,0.85793,0.96037,0.94255
47124,0.9697,0.99284,0.99714,0.96449,0.86724,0.89739,0.90702,0.90912,0.98918,0.89662,0.86042,0.91516,0.95001,0.94142,0.85193,0.97263,0.97875,0.896,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
19905,0.96774,0.97848,0.97214,0.79406,0.97394,0.93018,0.96161,0.96719,0.97941,0.86,0.9676,0.92868,0.84074,0.909,0.79376,0.77805,0.58737,0.892,0.87836,0.87911,0.76353,0.64552,0.97616,0.95759
20625,0.99746,0.99603,0.98,0.94,0.88173,0.83605,0.99962,0.99699,1,1,0.97282,0.92835,0.92388,0.93686,0.65539,0.93134,0.89412,0.82798,0.97811,0.98285,1,0.78753,0.92437,0.85694
19420,0.9993,0.9989,1,1,0.99993,0.97209,0.99954,0.99941,1,1,0.99958,0.97581,0.99901,0.99943,0.99608,0.99962,0.99991,0.96798,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
45474,0.95238,0.92168,0.95818,0.94389,0.92293,0.91535,0.94119,0.89898,0.99307,0.88734,0.78088,0.90141,0.94782,0.99765,0.63885,0.95113,0.745,0.88177,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
5105,0.99692,0.99836,1,0.95922,0.9583,0.87364,0.99698,0.99779,1,0.98377,0.92185,0.88892,0.894,0.94044,0.79598,0.93062,0.76986,0.90529,0.89968,0.87203,0.91314,0.81315,0.98095,0.95983
30786,0.90094,0.90097,0.95231,0.74098,0.94991,0.93112,0.8613,0.87705,0.7994,0.65353,0.97272,0.9295,0.84778,0.84958,0.83074,0.97605,0.92429,0.90801,0.87334,0.84916,0.87489,0.80459,0.95882,0.95157
39754,0.99877,0.99636,0.996,0.97905,0.97601,0.7796,0.99327,0.99098,0.99479,0.936,0.96675,0.83351,0.99038,0.98053,0.94975,0.87794,0.97755,0.85144,0.97287,0.95031,0.93827,0.84933,0.97823,0.88524
43611,0.99013,0.98856,0.96,0.94,0.96744,0.90153,0.96461,0.93945,1,0.96,0.99299,0.85776,0.91305,0.89845,0.65552,0.9468,0.81098,0.85268,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
3567,0.99447,0.99177,1,0.99985,0.99733,0.954,0.99598,0.9959,0.99909,0.98082,0.9963,0.95569,0.99465,0.99776,0.98432,0.99516,0.99585,0.94622,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
28029,0.98391,0.98465,0.97332,0.91556,0.98775,0.94599,0.9774,0.97811,0.92394,0.91257,0.94253,0.94064,0.97015,0.96103,0.95034,0.97972,0.9872,0.91851,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
37430,0.99937,0.99887,1,1,0.99977,0.97045,0.99951,0.99912,1,1,0.99896,0.96763,0.99937,0.99968,0.99477,1,0.99991,0.96203,0.99893,0.99598,1,0.99853,0.99629,0.95302
40327,0.99658,0.99714,1,0.98,0.99757,0.993,0.99725,0.99574,1,0.99968,0.96727,0.96047,0.98848,0.98629,0.98372,0.95664,0.90369,0.94707,0.97123,0.96571,0.9739,0.93307,0.98917,0.94995
11271,0.99675,0.98596,0.9922,0.98471,0.99492,0.84944,0.99188,0.99136,0.99132,0.99731,0.99497,0.93001,0.99026,0.99584,0.97976,0.97303,0.96357,0.91737,0.99159,0.98879,0.94806,0.8664,0.97838,0.92151
45316,0.96416,0.9633,0.9994,0.96437,0.92004,0.78653,0.96747,0.96281,0.98241,0.99943,0.94587,0.86766,0.94235,0.94947,0.91511,0.95697,0.96399,0.84748,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
33501,0.96679,0.97225,0.98365,0.88669,0.95113,0.93586,0.97291,0.9708,0.92966,0.8696,0.8741,0.94715,0.99139,0.97183,0.86827,0.99645,0.95681,0.92878,0.96724,0.98565,0.91327,0.89404,0.96796,0.92515
26263,0.93027,0.90068,0.97939,0.97304,0.75074,0.79814,0.96298,0.9595,0.93403,0.99379,0.88767,0.90705,0.98576,0.99517,0.96677,0.90137,0.76469,0.8838,0.98586,0.98101,0.87149,0.88007,0.95264,0.89874
26646,0.99095,0.97281,0.96604,0.88519,0.91102,0.89876,0.9652,0.93553,0.95404,0.99267,0.94032,0.95919,0.98844,0.9978,0.89118,0.99291,0.9125,0.94985,0.98951,0.97112,0.96825,0.87612,0.91024,0.90907
27973,0.99132,0.98684,0.99069,0.99226,0.98981,0.92298,0.98883,0.99167,0.95952,0.94689,0.98647,0.94074,0.9716,0.99037,0.96075,0.94286,0.90542,0.92001,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
1678,0.99382,0.99188,1,0.99667,0.98433,0.93125,0.99503,0.98927,1,0.99949,0.95213,0.91975,0.9934,0.99021,0.94719,0.99705,0.98379,0.90546,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
926,0.96304,0.96981,0.99592,0.73979,0.89514,0.77943,0.98184,0.97825,1,0.97585,0.98224,0.89144,0.98492,0.97743,0.77744,0.96809,0.99774,0.86383,0.99216,0.9946,0.99588,0.99265,0.99217,0.95156
33388,0.99457,0.99144,0.96276,0.97673,0.89585,0.83762,0.97218,0.94753,0.96032,0.97337,0.96486,0.91582,0.98824,0.98382,0.93305,0.98486,0.93633,0.90334,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
30658,0.99906,0.99926,1,0.98,0.99996,0.95171,0.99956,0.99944,1,1,0.99965,0.97796,0.99878,0.99943,0.99673,0.99962,0.99991,0.971,0.99959,0.99909,1,0.99983,0.9982,0.96516
5262,0.93843,0.9728,0.98235,0.92833,0.94195,0.78712,0.93772,0.96877,0.97708,0.88,0.93314,0.87353,0.98301,0.99342,0.98797,0.96383,0.96504,0.95603,0.94663,0.93162,0.93386,0.90656,0.99564,0.96851
38659,0.9906,0.98486,0.99667,0.98941,0.9994,0.9843,0.91685,0.88582,0.96224,0.81955,0.87454,0.91279,0.95055,0.99399,0.755,0.93465,0.7879,0.89766,0.98951,0.97112,0.96825,0.87612,0.91024,0.90907
26714,0.99609,0.99601,0.93667,0.99376,0.99091,0.94421,0.99571,0.99441,0.99811,0.99994,0.98615,0.926,0.97975,0.98977,0.97791,0.98076,0.9786,0.90774,0.99527,0.98709,0.98137,0.98224,0.98856,0.90565
42650,0.99485,0.97732,0.995,0.98831,0.98222,0.97915,0.99124,0.9774,0.99613,0.95095,0.87947,0.95698,0.9801,0.9682,0.93593,0.94759,0.84934,0.94337,0.91573,0.90992,0.90691,0.84508,0.95651,0.95563
25371,0.99605,0.99567,0.99713,0.99533,0.99977,0.98752,0.99594,0.99671,0.99771,0.9928,0.99246,0.96443,0.98769,0.99646,0.98953,0.94411,0.89607,0.9507,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
2511,0.9711,0.95504,0.99236,0.9679,0.82844,0.87268,0.94697,0.91544,0.99167,0.97821,0.79929,0.88424,0.96657,0.9895,0.72033,0.95558,0.92541,0.86843,0.97039,0.9057,0.97477,0.89754,0.89664,0.90008
14465,0.98621,0.97596,0.97225,0.98521,0.99762,0.95099,0.97347,0.96223,0.98307,0.93425,0.95792,0.93848,0.99175,0.97339,0.93836,0.99967,0.94867,0.92848,0.99132,0.97129,1,0.97222,0.98683,0.93777
18042,0.93491,0.92776,0.97742,0.94116,0.87589,0.83443,0.92289,0.88935,0.98406,0.97477,0.92744,0.84568,0.90659,0.90516,0.73738,0.95761,0.78777,0.83106,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
14982,0.99703,0.99121,0.99,0.96965,0.97771,0.8704,0.99205,0.98946,1,0.96562,0.94947,0.8995,0.95361,0.9522,0.97305,0.89931,0.51001,0.93124,0.96933,0.96726,0.97396,0.94187,0.97666,0.91806
6376,0.91402,0.88925,0.96662,0.90763,0.87913,0.85511,0.90028,0.90482,0.96421,0.9446,0.9109,0.85092,0.91659,0.90349,0.73397,0.95839,0.83274,0.83585,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
20951,0.99883,0.99837,1,0.94,0.89621,0.80176,0.99662,0.99478,1,0.95333,0.93521,0.86679,0.96925,0.99302,0.72918,0.9741,0.89491,0.86262,0.97698,0.99777,1,0.75427,0.83934,0.86739
16795,0.99198,0.98772,0.95396,0.98766,0.98366,0.89443,0.98619,0.9812,1,0.99675,0.97764,0.88851,0.96132,0.97386,0.91608,0.96062,0.94311,0.86995,0.90759,0.88651,0.95749,0.95207,0.93742,0.86261
47709,0.9997,0.99956,1,1,0.99968,0.9635,0.99979,0.99963,1,1,0.9974,0.95976,0.99855,0.99963,0.98981,1,0.99999,0.95038,0.99664,0.99808,0.99681,0.99557,0.99771,0.93928
20616,0.93652,0.92278,0.95536,0.90673,0.81787,0.85504,0.89624,0.85264,0.98658,0.83443,0.65283,0.87533,0.90911,0.89845,0.63113,0.94307,0.80084,0.85646,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
21787,0.99953,0.99893,1,1,0.99997,0.97607,0.99972,0.99978,1,1,0.99966,0.97992,0.99939,0.99974,0.99739,1,0.99996,0.97448,0.99973,0.99939,1,0.99983,0.99813,0.96706
39532,0.98842,0.98187,0.97,0.86667,0.99895,0.96374,0.99239,0.99025,1,0.90733,0.99502,0.97815,0.99566,0.99721,0.99597,1,0.99648,0.97335,0.99644,0.99429,1,0.99715,0.99794,0.98247
21442,0.98885,0.96304,0.99946,0.81727,0.8523,0.96733,0.98747,0.98344,0.96528,0.7814,0.8699,0.96778,0.96621,0.95473,0.93054,0.98123,0.88857,0.95543,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
28011,0.92467,0.90999,0.98,0.97436,0.9489,0.7779,0.94885,0.94567,0.90474,0.86462,0.92591,0.9034,0.97375,0.97432,0.97832,0.87299,0.79705,0.88242,0.96809,0.9646,0.99012,0.96641,0.95494,0.89132
32094,0.99954,0.99928,1,0.98,0.99912,0.99372,0.99965,0.99936,1,1,0.99476,0.98639,0.9728,0.99369,0.79236,0.95122,0.79464,0.84735,0.97698,0.99777,1,0.75427,0.83934,0.86739
6450,0.94971,0.94798,0.99848,0.95571,0.99199,0.90254,0.95493,0.93508,0.97483,0.96848,0.84909,0.89805,0.94304,0.9811,0.76477,0.94497,0.86694,0.87863,0.94425,0.97168,1,0.75026,0.76571,0.87606
46110,0.94747,0.95003,0.95495,0.92753,0.95165,0.83438,0.90606,0.89873,0.84495,0.77236,0.94436,0.88551,0.88368,0.91715,0.94883,0.76011,0.56378,0.86741,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
23713,0.99361,0.98146,1,0.92,0.85238,0.77721,0.99466,0.99552,1,0.92217,0.87991,0.83874,0.89261,0.91931,0.59993,0.90914,0.75162,0.84831,0.95124,0.9768,1,0.78094,0.77764,0.87452
5360,0.98963,0.98598,1,0.99551,0.99563,0.94316,0.98813,0.9907,0.9728,0.98757,0.99584,0.94608,0.99018,0.99541,0.97752,0.99936,0.98466,0.93313,0.99664,0.99808,0.99681,0.99557,0.99771,0.93928
12745,0.94522,0.90375,0.97613,0.94229,0.83602,0.86318,0.87491,0.833,0.99057,0.8905,0.65212,0.87293,0.90911,0.89845,0.63113,0.94307,0.80084,0.85646,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
45689,0.9984,0.99772,1,0.99981,0.99898,0.9761,0.99889,0.9984,1,0.99968,0.99362,0.96993,0.99227,0.98847,0.99388,1,0.99939,0.95905,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
17071,0.94687,0.92117,0.95849,0.93816,0.82954,0.81142,0.92228,0.87709,0.99046,0.97493,0.78464,0.85167,0.90972,0.94126,0.62051,0.89865,0.84246,0.83717,0.97698,0.99777,1,0.75427,0.83934,0.86739
36711,0.99966,0.99965,1,1,0.99989,0.99509,0.99986,0.99978,1,1,0.99946,0.97322,0.99948,0.99968,0.99623,1,0.99996,0.96754,0.99642,0.99691,0.99526,0.99062,0.99782,0.95662
31215,0.96316,0.95816,0.97225,0.96367,0.95466,0.88245,0.94634,0.93357,0.98464,0.90511,0.84424,0.9083,0.98483,0.98383,0.83462,0.9517,0.96764,0.89552,0.94806,0.99293,0.91687,0.78933,0.82039,0.8894
16353,0.92631,0.98481,0.99692,0.99467,0.93327,0.78448,0.92179,0.91493,1,0.98521,0.77595,0.85862,0.97439,0.96258,0.99848,0.98732,0.96994,0.84163,0.99803,0.99278,1,0.84492,0.95611,0.85302
27299,0.93294,0.93272,0.99808,0.92381,0.80497,0.8354,0.93108,0.93133,0.99128,0.93058,0.85298,0.8885,0.91202,0.92991,0.58108,0.94021,0.78648,0.86447,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
2129,0.99528,0.99589,0.99667,0.9,0.7923,0.78936,0.99445,0.99608,0.99561,0.96,0.93065,0.86422,0.937,0.97833,0.69378,0.95221,0.80004,0.83263,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
11144,0.99673,0.99718,1,0.99553,0.99989,0.96552,0.99825,0.99717,0.99931,1,0.99465,0.94912,0.99328,0.99501,0.98389,0.99864,0.99925,0.9393,0.99433,0.98806,1,1,0.99452,0.94374
17909,0.98955,0.99302,0.97508,0.86003,0.99839,0.83574,0.99337,0.98941,0.96604,0.93654,0.99895,0.85308,0.97626,0.96934,0.8928,0.9472,0.6531,0.91489,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
18579,0.98311,0.98663,0.99296,0.97558,0.98322,0.87569,0.98161,0.96093,0.98382,0.98349,0.94498,0.8607,0.96734,0.99036,0.78131,0.98228,0.92425,0.84005,0.97811,0.98285,1,0.78753,0.92437,0.85694
21947,0.92596,0.89482,0.97412,0.92658,0.87759,0.8538,0.93436,0.89182,0.98727,0.99772,0.80444,0.8428,0.92137,0.95061,0.6523,0.90304,0.81562,0.83114,0.97698,0.99777,1,0.75427,0.83934,0.86739
15851,0.99815,0.9925,1,0.99659,0.99796,0.95518,0.99554,0.99416,0.99954,1,0.99137,0.94422,0.99783,0.99812,0.97849,0.99803,1,0.93988,0.99188,0.98533,0.99795,0.99713,0.97606,0.91099
16325,0.99918,0.99921,1,1,0.9994,0.96479,0.99985,0.99891,0.99702,0.99974,0.99389,0.9563,0.99832,0.99849,0.98653,0.99619,0.9816,0.94505,0.9967,0.99488,0.98953,0.98587,0.98691,0.93459
29509,0.98346,0.97321,0.9911,0.95626,0.8822,0.77947,0.96134,0.93045,0.9989,0.91773,0.76967,0.86642,0.94168,0.9972,0.58526,0.92041,0.77014,0.84426,0.97698,0.99777,1,0.75427,0.83934,0.86739
544,0.97104,0.96839,0.985,0.91166,0.90689,0.77981,0.90256,0.85116,0.99901,0.86336,0.77552,0.8732,0.88993,0.91931,0.5926,0.92059,0.77025,0.85006,0.95124,0.9768,1,0.78094,0.77764,0.87452
48026,0.9656,0.91867,0.96625,0.944,0.81586,0.8466,0.85815,0.90668,0.99306,0.97933,0.85188,0.83241,0.876,0.85839,0.86315,0.91571,0.94099,0.82901,0.91071,0.89694,0.95647,0.90314,0.91238,0.85456
22355,0.97456,0.9749,0.99974,0.98764,0.98178,0.97611,0.96134,0.96346,0.99519,0.96868,0.95787,0.95547,0.84752,0.86814,0.92345,0.84596,0.73547,0.93188,0.88218,0.84582,0.8533,0.81228,0.99113,0.97535
17806,0.99971,0.99926,1,1,0.99984,0.98457,0.9998,0.99962,1,1,0.99962,0.98576,0.99928,0.99981,0.99829,1,1,0.98255,0.99604,0.99813,1,0.9995,0.99313,0.9609
40349,0.98225,0.97487,0.999,0.96497,0.94304,0.91341,0.9936,0.98344,0.86804,0.66675,0.96739,0.93118,0.97908,0.99479,0.97834,0.67483,0.35433,0.91419,0.99035,0.98704,0.97325,0.99979,0.97713,0.91115
37614,0.99459,0.93466,0.95877,0.95788,0.63384,0.87559,0.99839,0.98173,1,0.94437,0.97443,0.95322,0.97304,0.99528,0.94079,0.94158,0.77886,0.94003,0.98411,0.99688,0.91626,0.85117,0.95788,0.94673
4761,0.99956,0.9989,1,1,0.99983,0.98634,0.99949,0.99918,1,1,0.99985,0.98686,0.99955,0.99972,0.99931,1,0.99996,0.98567,0.99953,0.99883,1,0.99965,0.99794,0.97866
39836,0.99958,0.99919,1,1,0.99973,0.9743,0.99991,0.99937,1,1,0.99936,0.97261,0.9995,0.99974,0.99627,1,0.99996,0.96893,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
9460,0.96887,0.97089,0.96027,0.98818,0.96975,0.89655,0.95652,0.95764,0.9667,0.88335,0.99452,0.88581,0.94453,0.94186,0.75282,0.92483,0.9039,0.86073,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
1755,0.92778,0.9374,0.96793,0.92472,0.99569,0.84369,0.92759,0.92258,0.99674,0.94854,0.89764,0.86586,0.92845,0.9823,0.63202,0.92887,0.80982,0.84356,0.96458,0.96612,1,0.74429,0.90433,0.86145
39425,0.99927,0.99842,1,1,0.99664,0.98445,0.99961,0.99923,1,1,0.9843,0.94885,0.99787,0.99671,0.97533,1,0.97784,0.94154,0.98951,0.97112,0.96825,0.87612,0.91024,0.90907
2008,0.99997,0.9989,1,1,0.99936,0.99075,0.9997,0.99828,1,1,0.99821,0.98494,0.94587,0.99877,0.58095,0.95708,0.82103,0.85105,0.97698,0.99777,1,0.75427,0.83934,0.86739
10771,0.99832,0.99598,1,0.98353,0.96694,0.95256,0.993,0.98702,0.98958,0.94,0.89556,0.89216,0.98067,0.99652,0.85719,0.99529,0.99925,0.86908,0.98325,0.92956,0.97779,0.90319,0.91361,0.9179
5757,0.99408,0.995,0.98096,0.94,0.99827,0.94829,0.99699,0.99826,1,0.99333,0.99965,0.97609,0.99652,0.99991,0.99566,1,0.99449,0.96569,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
