ID,GBM_2,GBM_5,GBM_3,GBM_4,GBM_grid_4,GBM_grid_2,GBM_grid_3,GBM_1,GBM_grid_1,GBM_grid_5,XRT_1,DRF_1,DL_1,GLM_1
21787,0.99952,0.99987,0.99961,0.99916,0.9997,0.9999,0.99999,0.99941,0.99943,0.99764,1,0.98,0.99988,0.99445
39532,0.99232,0.99449,0.98327,0.99322,0.99882,0.99516,0.99275,0.99229,0.99592,0.99287,1,0.98,0.99813,0.99144
21442,0.91029,0.91855,0.87942,0.80199,0.81947,0.94878,0.84525,0.89312,0.87675,0.85273,0.9685,0.94261,0.88574,0.9887
28011,0.99177,0.99131,0.88935,0.95506,0.94639,0.96413,0.90675,0.96656,0.95862,0.95534,0.96,0.97,0.93942,0.90299
32094,0.99998,0.99756,0.99907,0.99672,0.99525,0.99756,0.99873,0.99949,0.99197,1,1,0.98,0.99905,0.99787
6450,0.98844,0.93345,0.93477,0.94261,0.92642,0.96876,0.95421,0.95468,0.92931,0.97749,0.99358,0.96432,0.97176,0.94819
46110,0.99288,0.99748,0.99774,0.99367,0.99607,0.997,0.99199,0.99873,0.99835,0.98992,1,0.96897,0.98282,0.95069
23713,0.99973,0.9973,0.99878,0.9952,0.99511,0.99383,0.99853,0.99657,0.98603,0.99504,0.98,0.98,0.90027,0.89908
5360,0.99406,0.98998,0.99107,0.99084,0.99496,0.99277,0.99385,0.99321,0.99044,0.99475,1,0.99661,0.99752,0.96907
12745,0.96139,0.96991,0.98406,0.96589,0.87993,0.94331,0.99572,0.9855,0.90315,0.97463,0.96421,0.92793,0.93824,0.92925
45689,0.9993,0.99719,0.99754,0.99784,0.99674,0.99935,0.99845,0.99678,0.99605,0.99788,0.99977,1,0.9976,0.99179
17071,0.99183,0.97134,0.95673,0.96987,0.97273,0.94412,0.99005,0.98726,0.9106,0.94223,0.97994,0.93604,0.94283,0.90736
36711,0.99984,0.99977,0.99969,0.99952,0.99996,0.99997,0.99989,0.99965,0.99979,0.99985,1,1,0.99996,0.99889
31215,0.9397,0.93326,0.93552,0.91461,0.88702,0.95502,0.95986,0.91409,0.88818,0.90253,0.98724,0.98761,0.92185,0.93834
16353,0.97139,0.90933,0.99551,0.9743,0.95022,0.92596,0.99525,0.98263,0.94065,0.96765,0.98219,0.9357,0.98726,0.89919
27299,0.93863,0.95299,0.96417,0.97633,0.98802,0.94633,0.97554,0.99806,0.90905,0.95734,0.96565,0.88228,0.94996,0.91693
2129,0.97887,0.98862,0.99028,0.99197,0.9838,0.97808,0.97798,0.98118,0.99424,0.99405,0.96,0.9,0.94805,0.91174
11144,0.997,0.99498,0.99729,0.99995,0.99975,0.996,0.99649,0.99723,0.99987,0.997,1,1,0.99877,0.98102
17909,0.95885,0.98252,0.95068,0.99779,0.9874,0.97333,0.92311,0.97805,0.90935,0.8804,0.99706,0.85324,0.97149,0.95126
18579,0.98809,0.97832,0.98539,0.9924,0.98863,0.97136,0.95073,0.96934,0.96926,0.97207,0.99882,0.99983,0.91317,0.93511
21947,0.98402,0.96418,0.99543,0.99834,0.95797,0.98092,0.95905,0.95661,0.8246,0.95916,0.97404,0.93333,0.89892,0.92497
15851,0.9997,0.99828,0.99938,0.99919,0.99978,0.99894,0.99858,0.99892,0.99981,0.99867,1,1,0.99955,0.9893
16325,0.9994,0.99839,0.99909,0.99819,0.99922,0.99955,0.99896,0.99887,0.99883,0.9999,1,1,0.99993,0.98063
29509,0.97416,0.97147,0.97498,0.99686,0.89026,0.96624,0.96739,0.97096,0.99666,0.96603,0.97368,0.97061,0.97391,0.89868
544,0.97867,0.99173,0.95133,0.98423,0.9764,0.96935,0.96188,0.95435,0.99874,0.983,0.9939,0.96553,0.84143,0.89867
48026,0.99593,0.98216,0.99283,0.99852,0.92931,0.96867,0.97281,0.9541,0.94397,0.98891,0.98,0.97,0.9752,0.95568
22355,0.99721,0.99961,0.9979,0.99762,0.98609,0.99504,0.99474,0.99445,0.9938,0.99701,1,0.99501,0.99818,0.99446
17806,0.9998,0.9996,0.99923,0.99924,0.9993,0.99988,0.9999,0.99843,0.99988,0.99952,1,1,0.99996,0.9874
40349,0.97486,0.97451,0.9853,0.95519,0.93642,0.98335,0.96654,0.94885,0.94911,0.97296,0.98183,0.96667,0.97988,0.95366
37614,0.92753,0.93442,0.95526,0.90789,0.98316,0.9794,0.93565,0.93593,0.97402,0.94049,0.99333,0.93083,0.78182,0.9662
4761,0.99982,0.99937,0.99932,0.99955,0.99925,0.99984,0.99995,0.99933,0.99873,0.99956,1,1,0.99988,0.99241
39836,0.99962,0.99964,0.99929,0.99924,0.99994,0.99985,0.99963,0.99952,0.9998,0.99957,1,1,0.99968,0.98579
9460,0.98294,0.99216,0.98351,0.9868,0.98269,0.99031,0.99234,0.98912,0.99654,0.98841,0.97526,0.98117,0.94541,0.94522
1755,0.96708,0.97074,0.956,0.9832,0.97402,0.94415,0.97306,0.99263,0.99346,0.97804,0.99931,0.94992,0.94709,0.92049
39425,0.99945,0.9992,0.99812,0.99834,0.99872,0.9998,0.99945,0.99908,0.99925,0.99943,1,0.99947,0.99994,0.99137
2008,0.99854,0.99843,0.99884,0.99981,0.99957,0.99884,0.99926,0.99933,0.99169,1,1,0.98,0.99794,0.99685
10771,0.99949,0.99157,0.99864,0.99965,0.99807,0.99687,0.9979,0.99912,0.99711,0.9974,0.98,0.96,0.95539,0.96361
5757,0.99603,0.99952,0.99947,0.9968,0.99383,0.99787,0.99885,0.99611,0.99857,0.99461,0.99993,0.99911,0.99486,0.98187
17186,0.99854,0.99749,0.99962,0.99815,0.99617,0.99402,0.99287,0.99615,0.99848,0.99833,1,0.99601,0.99401,0.96315
22825,0.99876,0.99951,0.9972,0.99802,0.99218,0.99831,0.99807,0.99956,0.99883,0.99775,0.99977,1,0.98273,0.99486
47221,0.9482,0.91398,0.9386,0.89816,0.96222,0.95045,0.95403,0.91811,0.97286,0.89183,0.99802,0.80487,0.92496,0.94337
8425,0.99979,0.99815,0.99911,0.99717,0.99924,0.99984,0.99993,0.99791,0.99928,0.99953,1,1,0.99886,0.98572
41955,0.98892,0.98909,0.99986,0.98057,0.93018,0.95878,0.99664,0.98829,0.99638,0.99719,1,0.97024,0.88306,0.90615
28679,0.99979,0.9774,0.99078,0.97631,0.99982,0.97473,0.9823,0.97117,0.97628,0.97168,0.975,0.96941,0.96118,0.90926
27535,0.98137,0.99752,0.99429,0.97978,0.98484,0.98757,0.99896,0.99722,0.99177,0.98536,0.97863,0.9443,0.96351,0.93675
16189,0.99947,0.99925,0.99921,0.99946,0.99978,0.99988,0.99939,0.99945,0.99928,0.99914,0.98,0.96141,0.99986,0.98331
18336,0.99444,0.98432,0.98492,0.98729,0.98986,0.99048,0.9779,0.99127,0.9848,0.99855,0.99778,0.95103,0.99435,0.98919
48447,0.99548,0.99253,0.99988,0.99825,0.99518,0.99126,0.99149,0.98984,0.9832,0.98417,0.9685,0.96993,0.99179,0.93473
33603,0.94919,0.95911,0.97927,0.9985,0.93299,0.93677,0.9781,0.96899,0.89215,0.99042,0.98895,0.92544,0.89142,0.9294
31709,0.99981,0.99942,0.99898,0.99885,0.9997,0.99975,0.9996,0.999,0.99956,0.99962,1,1,0.99988,0.98356
30768,0.96333,0.98775,0.97849,0.97411,0.99796,0.94441,0.97259,0.99546,0.96671,0.89651,0.9378,0.94232,0.94345,0.91431
17213,0.9907,0.99684,0.99165,0.99114,0.96755,0.99039,0.98795,0.99445,0.96962,0.99631,0.99713,0.99571,0.97715,0.9917
32203,0.99766,0.99764,0.99523,0.997,0.99351,0.99756,0.99555,0.99733,0.99831,0.98468,1,0.98967,0.99923,0.97426
29948,0.99954,0.99936,0.99988,0.99862,0.99736,0.99899,0.99585,0.99888,0.99942,0.99727,1,0.98,0.99719,0.98357
16047,0.9984,0.99817,0.9989,0.99549,0.99288,0.99503,0.99734,0.99838,0.99662,0.99223,0.98,0.97333,0.99304,0.95963
30790,0.98999,0.9686,0.95994,0.98834,0.98771,0.97266,0.98306,0.98678,0.99791,0.98637,1,1,0.98636,0.93359
25601,0.95058,0.95738,0.92669,0.92449,0.93458,0.95594,0.91992,0.93921,0.94418,0.92692,0.95991,0.96983,0.94336,0.94548
1101,0.96235,0.94849,0.90947,0.90609,0.97877,0.95298,0.97036,0.89347,0.99473,0.85714,0.99043,0.99502,0.81882,0.89913
25568,0.99009,0.98154,0.99945,0.95376,0.96086,0.98417,0.9682,0.95947,0.9554,0.98202,0.97679,0.97549,0.98855,0.95002
42399,0.96814,0.9678,0.9733,0.98951,0.9923,0.97224,0.96346,0.96936,0.96807,0.98423,0.98193,0.97633,0.98065,0.93611
35011,0.99857,0.99961,0.99814,0.99218,0.99924,0.99713,0.99916,0.99915,0.99812,0.99906,1,0.98,0.91133,0.93775
2921,0.99983,0.99982,0.99962,0.99978,0.99952,0.99992,0.99998,0.99931,0.99945,0.99962,1,1,0.99991,0.99388
5119,0.99848,0.99789,0.99675,0.99699,0.9938,0.99729,0.99634,0.9999,0.99909,0.99599,0.97628,0.99,0.99263,0.97373
28374,0.99045,0.99935,0.99874,0.9974,0.98195,0.99676,0.9859,0.99243,0.94737,0.99714,1,1,0.99999,1
3668,0.99961,0.99916,0.99799,0.99673,0.9992,0.99725,0.9983,0.9999,0.99006,0.99192,0.99,0.97847,0.99218,0.98258
40236,0.9833,0.93886,0.96326,0.95502,0.9541,0.9583,0.97594,0.95884,0.92301,0.96418,0.97847,0.92763,0.97011,0.95065
9606,0.97918,0.89771,0.94257,0.84772,0.85601,0.94453,0.94728,0.93363,0.72115,0.95079,0.98,0.91688,0.98363,0.90097
48488,0.99791,0.99484,0.9953,0.99541,0.9966,0.99643,0.99749,0.99787,0.99775,0.99734,0.99965,0.99918,0.99904,0.96823
26416,0.99551,0.99473,0.99587,0.97651,0.99346,0.99653,0.99364,0.9925,0.99571,0.98882,0.998,0.95403,0.99265,0.96568
11710,0.99379,0.95968,0.99485,0.97641,0.97689,0.96574,0.95117,0.94343,0.97077,0.99072,0.98429,0.98684,0.9479,0.94401
36659,0.98688,0.97432,0.98158,0.97198,0.97295,0.99394,0.97714,0.97823,0.99925,0.99377,0.99235,0.93276,0.95466,0.95037
11089,0.99296,0.99225,0.99955,0.97689,0.9716,0.95269,0.97412,0.98109,0.85228,0.97027,0.98842,0.85597,0.95957,0.9013
23220,0.99953,0.99921,0.99886,0.99814,0.99941,0.99965,0.99988,0.99923,0.99836,0.99749,0.9994,1,0.99961,0.98553
13069,0.98131,0.94625,0.93678,0.99831,0.9584,0.95199,0.91474,0.94102,0.96838,0.95635,0.98421,0.9574,0.96643,0.90252
3294,0.99811,0.99227,0.99737,0.99559,0.99613,0.99686,0.99594,0.99541,0.99827,0.99815,1,0.99688,0.99473,0.94886
19500,0.99773,0.99959,0.99847,0.99827,0.99392,0.99476,0.99467,0.99742,0.99692,0.99858,1,0.99913,0.99226,0.97486
26382,0.99906,0.99847,0.99864,0.99782,0.99963,0.9987,0.99846,0.99885,0.999,0.99969,1,1,0.99989,0.98824
29991,0.9516,0.93968,0.93978,0.93989,0.76497,0.9565,0.95259,0.92447,0.88259,0.83785,0.96896,0.9309,0.96049,0.94893
14515,0.95776,0.97334,0.97401,0.97633,0.94997,0.94979,0.92576,0.93786,0.9902,0.95874,0.98033,0.88117,0.9965,0.89909
41830,0.98596,0.98943,0.92772,0.95868,0.99554,0.9642,0.98594,0.98309,0.9562,0.97717,0.98,0.928,0.8918,0.90146
33198,0.9969,0.99534,0.99571,0.99533,0.99888,0.99591,0.99729,0.99544,0.99919,0.99619,0.99977,0.99951,0.99363,0.97695
45292,0.9963,0.96493,0.9755,0.93392,0.94033,0.96348,0.9373,0.93703,0.95874,0.99579,0.96851,0.91435,0.93875,0.8988
35177,0.99773,0.99664,0.98643,0.99402,0.99144,0.98783,0.99739,0.99865,0.97492,0.9941,0.96486,0.83941,0.98971,0.97064
16886,0.99775,0.99951,0.99992,0.98647,0.98823,0.99825,0.99731,0.99632,0.99677,0.99563,1,0.99749,0.99255,0.98856
23404,0.96725,0.97231,0.97771,0.98454,0.92637,0.94639,0.94233,0.9488,0.93283,0.93487,0.98013,0.98466,0.9578,0.9247
24476,0.97089,0.96343,0.96264,0.9863,0.98435,0.95703,0.93122,0.87474,0.98106,0.99758,0.9877,0.96807,0.98501,0.89945
7088,0.9728,0.96342,0.99873,0.96982,0.87807,0.95379,0.9299,0.9691,0.96427,0.98587,0.9603,0.9766,0.98922,0.89958
14675,0.96782,0.9614,0.93746,0.93369,0.95426,0.95772,0.94948,0.9716,0.95774,0.96368,0.9678,0.93792,0.97579,0.95726
33981,0.99083,0.95789,0.93565,0.91802,0.84707,0.95672,0.92701,0.94743,0.98399,0.91427,0.95783,0.99768,0.95347,0.94811
36994,0.94504,0.96173,0.99823,0.79484,0.94013,0.94718,0.95539,0.90555,0.95823,0.94058,0.94819,0.90384,0.86381,0.92084
20059,0.97059,0.96755,0.97473,0.96735,0.95523,0.95423,0.97351,0.98844,0.96239,0.99396,0.96899,0.88795,0.9153,0.91076
13703,0.97292,0.98191,0.99558,0.94703,0.95154,0.98484,0.92326,0.98054,0.99546,0.96797,0.98556,0.97042,0.93951,0.92976
5523,0.99537,0.98828,0.9169,0.96585,0.96165,0.95615,0.96216,0.97102,0.95342,0.98688,0.98,0.97248,0.88396,0.94498
5665,0.99948,0.99891,0.99952,0.99925,0.99857,0.9999,0.99908,0.99734,0.99911,0.99954,1,0.99973,0.9986,0.99197
3102,0.99947,0.99846,0.99946,0.99911,0.99924,0.99871,0.99945,0.9978,0.99427,0.99698,1,1,0.99321,0.94304
20822,0.99573,0.9951,0.99629,0.99289,0.99739,0.99526,0.99502,0.99448,0.99349,0.99634,0.99978,0.9969,0.99647,0.97353
23345,0.97418,0.93356,0.99436,0.92186,0.9907,0.93241,0.91277,0.97559,0.9717,0.90814,0.97586,0.947,0.87458,0.90754
5361,0.99986,0.99978,0.9996,0.99926,0.9999,0.99994,0.99998,0.99956,0.99973,0.99977,1,1,0.99992,0.99644
42725,0.99884,0.9962,0.99934,0.99435,0.97975,0.99809,0.99707,0.99367,0.9955,0.99899,0.99629,0.98713,0.99765,0.9844
13004,0.9998,0.99941,0.99905,0.99865,0.99962,0.99972,0.99984,0.9979,0.99939,0.99951,1,0.99979,0.99993,0.98974
29452,0.99489,0.9892,0.99202,0.99022,0.99431,0.99238,0.99453,0.99076,0.99407,0.99165,0.99938,0.99438,0.99577,0.97575
14369,0.99864,0.99727,0.99825,0.997,0.99808,0.99775,0.99701,0.99721,0.99929,0.99835,1,1,0.99853,0.99217
3572,0.98806,0.97215,0.97421,0.93127,0.96721,0.97674,0.96788,0.93634,0.84225,0.94882,1,0.91615,0.9907,0.94016
44663,0.99982,0.99901,0.99903,0.99872,0.99936,0.99962,0.99972,0.99903,0.99925,0.99962,1,1,0.99958,0.98614
14643,0.97013,0.96081,0.9925,0.99332,0.98313,0.96828,0.96877,0.96358,0.99257,0.99993,0.99874,0.96468,0.94954,0.90219
24426,0.9632,0.96535,0.97027,0.99495,0.91186,0.95185,0.94472,0.91871,0.86671,0.86523,0.97832,0.97965,0.89602,0.94384
14892,0.97258,0.97211,0.97217,0.99249,0.98168,0.9753,0.95919,0.98251,0.99447,0.98991,1,0.912,0.98593,0.92772
43697,0.99949,0.99964,0.99967,0.99808,0.99987,0.99996,0.9999,0.99882,0.99889,0.99973,1,1,0.99984,0.99785
5610,0.9761,0.97232,0.97845,0.98826,0.96948,0.98636,0.9656,0.97208,0.9584,0.98497,0.95463,0.78,0.95413,0.94949
28588,0.99918,0.99997,0.99986,0.99757,0.99677,0.99938,0.99728,0.99912,0.99673,0.99948,1,0.98029,0.99614,0.97254
33604,0.82584,0.9347,0.92395,0.89167,0.96843,0.83825,0.89786,0.91825,0.98614,0.9263,0.91983,0.91187,0.9818,0.90302
2896,0.99926,0.99976,0.99967,0.99939,0.99985,0.99974,0.99982,0.99946,0.99923,0.99937,0.99993,1,0.99938,0.98178
39657,0.99842,0.99919,0.99958,0.99748,0.99839,0.99977,0.99919,0.9978,0.99876,0.99404,1,1,0.99929,0.98841
18845,0.99994,0.99941,0.99909,0.99943,0.99976,0.99984,0.99975,0.99963,1,0.99959,1,1,0.99975,0.98681
10364,0.98613,0.99768,0.98388,0.98996,0.99344,0.98319,0.98089,0.99226,0.9656,0.99289,0.98996,0.97508,0.92977,0.94144
36179,0.96129,0.98831,0.98074,0.98043,0.98312,0.94489,0.99149,0.93233,0.93787,0.99037,0.96157,0.99212,0.91282,0.91773
45922,0.9956,0.99239,0.99908,0.99264,0.99853,0.99197,0.99939,0.99924,0.99545,0.99678,0.995,0.96659,0.9548,0.97382
44999,0.97159,0.94661,0.9948,0.9429,0.94192,0.9488,0.93563,0.95955,0.94258,0.97595,0.96921,0.94023,0.94278,0.94961
2107,0.94956,0.92986,0.91956,0.9185,0.83763,0.95934,0.94489,0.90288,0.90481,0.81625,0.95466,0.93425,0.95759,0.95671
22492,0.98159,0.97835,0.97241,0.91736,0.94526,0.97927,0.97014,0.97571,0.94569,0.97625,0.98135,0.89201,0.96738,0.93971
23988,0.96742,0.99737,0.99588,0.97031,0.95576,0.99319,0.96137,0.98493,0.9664,0.87942,0.97602,0.94136,0.91379,0.91565
7672,0.99964,0.99922,0.99678,0.99855,0.99873,0.99855,0.99995,0.99593,0.99712,0.99802,1,1,0.98839,0.98805
28689,0.99669,0.99696,0.99964,0.99087,0.99264,0.99466,0.99282,0.99548,0.97993,0.99621,0.99978,0.96663,0.98535,0.95197
6844,0.97187,0.98707,0.98846,0.99346,0.99616,0.99696,0.9947,0.98983,0.99318,0.98591,1,0.98,0.97079,0.95941
35069,0.93745,0.97746,0.9738,0.97993,0.95649,0.96656,0.9718,0.93306,0.92568,0.99563,0.99455,0.96726,0.94476,0.96632
46605,0.99951,0.99951,0.99944,0.99839,0.99952,0.99987,0.99989,0.99984,0.99808,0.99735,1,1,0.99983,0.99344
22430,0.94333,0.95315,0.94422,0.96403,0.96193,0.93701,0.95929,0.96265,0.9281,0.90772,0.89795,0.85481,0.96908,0.90636
19210,0.99725,0.97506,0.96584,0.9821,0.98637,0.98082,0.99373,0.98142,0.96645,0.99531,0.99254,0.98,0.94665,0.95984
48297,0.97362,0.9767,0.96374,0.99496,0.98728,0.96525,0.9795,0.99486,0.98225,0.9419,0.98649,0.96437,0.95524,0.92202
22498,0.99616,0.97917,0.99746,0.99667,0.99896,0.99037,0.9951,0.99479,0.9876,0.98663,0.92,1,0.9118,0.89906
32972,0.99794,0.9965,0.99827,0.99512,0.97933,0.99195,0.99526,0.99268,0.98496,0.99934,1,0.95373,0.99385,0.95521
25923,0.96509,0.9714,0.97068,0.96376,0.9762,0.96789,0.96535,0.98766,0.99262,0.90997,0.99301,0.9347,0.94117,0.92111
4953,0.99975,0.99938,0.99851,0.99883,0.9992,0.9997,0.99963,0.9978,0.99773,0.99945,0.996,1,0.99969,0.97571
22854,0.96523,0.97155,0.96359,0.99699,0.9373,0.95363,0.97755,0.97611,0.90864,0.96593,0.98665,0.96946,0.97816,0.89922
32278,0.99971,0.99438,0.99587,0.99908,0.99372,0.9978,0.99811,0.99675,0.99484,0.9931,1,0.99,0.99357,0.99351
24598,0.99987,0.99965,0.99946,0.99921,0.9999,0.99988,0.99999,0.99983,0.99973,0.99975,1,1,0.99995,0.99711
46302,0.99918,0.99987,0.99985,0.99957,0.99622,0.99915,0.99784,0.99946,0.99752,0.9998,1,1,0.99844,0.96483
40001,0.99287,0.98957,0.99409,0.98954,0.99273,0.99571,0.99583,0.99114,0.99096,0.99645,1,0.99888,0.99554,0.93625
16710,0.94802,0.97431,0.98572,0.95851,0.93412,0.96481,0.99955,0.9981,0.96074,0.97248,0.9765,0.93333,0.96279,0.90348
2084,0.90963,0.91874,0.83233,0.90074,0.90041,0.97945,0.92721,0.94427,0.86154,0.89696,0.99316,0.81706,0.7939,0.9685
39605,0.99843,0.99894,0.99979,0.99811,0.99118,0.99842,0.99876,0.99823,0.99996,0.99996,1,0.96,0.96673,0.89888
47373,0.95764,0.94613,0.95053,0.99521,0.94055,0.9512,0.96614,0.96297,0.99293,0.97932,0.97133,0.8982,0.90989,0.91135
11136,0.99724,0.99299,0.99778,0.99637,0.99728,0.99675,0.99998,0.99382,0.99502,0.99809,0.98133,0.9974,0.9931,0.96484
29902,0.98394,0.96895,0.96314,0.96448,0.95943,0.9786,0.97161,0.95279,0.94969,0.95362,0.97213,0.90984,0.9622,0.95822
32902,0.92662,0.95987,0.8838,0.99947,0.96172,0.89457,0.91826,0.92079,0.99746,0.94845,0.98857,0.92,0.91271,0.90073
28340,0.99367,0.99098,0.98888,0.98699,0.98952,0.99501,0.99337,0.99391,0.99698,0.99551,0.99802,0.99299,0.97027,0.96158
18177,0.98294,0.97958,0.98763,0.95126,0.8982,0.95602,0.9706,0.96147,0.98025,0.95821,0.9403,0.9772,0.98104,0.89916
6504,0.95285,0.92398,0.98371,0.93131,0.91351,0.94423,0.96154,0.98769,0.96937,0.98916,0.98829,0.95694,0.95712,0.91091
10157,0.99934,0.99941,0.99931,0.99908,0.99952,0.99965,0.99968,0.99874,0.99925,0.99813,0.99993,0.99868,0.99959,0.98031
2079,0.97691,0.91813,0.91393,0.99192,0.92989,0.95138,0.94328,0.96648,0.98889,0.9827,0.97967,0.91651,0.96605,0.90681
47039,0.94415,0.96521,0.94071,0.87186,0.87918,0.9536,0.93091,0.85175,0.9088,0.8616,0.99331,0.89049,0.9876,0.89882
12550,0.97557,0.98452,0.99684,0.96283,0.96658,0.94477,0.99721,0.98171,0.89361,0.98774,0.92458,0.95296,0.98398,0.89988
31062,0.99424,0.99436,0.99624,0.99848,0.99744,0.99563,0.9927,0.99107,0.97527,0.99258,0.98,0.98,0.98683,0.89901
28124,0.99773,0.99717,0.99908,0.99772,0.99699,0.99821,0.99846,0.99825,0.99964,0.99985,0.9994,0.99843,0.99951,0.98154
29834,0.98919,0.98941,0.9922,0.98556,0.99324,0.99068,0.99237,0.98482,0.97394,0.986,0.97672,0.96448,0.99891,0.96804
1145,0.99894,0.99929,0.99906,0.99683,0.99864,0.9988,0.99922,0.99891,0.99596,0.99992,1,1,0.99499,0.98285
16347,0.99621,0.99503,0.99838,0.99593,0.99865,0.99651,0.99877,0.99842,0.99632,0.99796,0.99924,0.99652,0.997,0.9672
33050,0.999,0.99935,0.99956,0.99925,0.99979,0.9997,0.99839,0.99744,0.99947,0.99847,1,0.97667,0.99989,0.98971
45807,0.99289,0.99679,0.99396,0.99782,0.96424,0.99804,0.9994,0.99926,0.98985,0.99953,1,1,0.93949,0.91677
16159,0.97773,0.96703,0.99209,0.98084,0.92981,0.96157,0.98381,0.95566,0.90833,0.97605,0.97333,0.96259,0.98381,0.92927
8394,0.90702,0.94735,0.86968,0.98569,0.93366,0.92845,0.90364,0.98036,0.98717,0.86061,0.98467,0.94254,0.98651,0.89944
29524,0.96642,0.98494,0.98762,0.93951,0.97799,0.97951,0.99987,0.99711,0.9419,0.96428,0.99948,0.96079,0.95703,0.91774
46321,0.99969,0.99934,0.99924,0.99898,0.99866,0.99976,0.99815,0.99977,0.99233,0.99887,1,1,0.99967,0.98399
16872,0.92889,0.92452,0.98871,0.97619,0.9029,0.94978,0.96349,0.99242,0.93649,0.94956,0.97598,0.99742,0.95337,0.97963
14776,0.97417,0.9826,0.98615,0.95274,0.98075,0.98488,0.96658,0.98439,0.9906,0.91946,1,0.93445,0.96856,0.89869
10708,0.97333,0.94474,0.96818,0.97001,0.96765,0.96178,0.96704,0.981,0.92537,0.8767,0.99432,0.92896,0.91152,0.91313
9384,0.99989,0.99973,0.99984,0.99788,0.99991,0.99964,0.99891,0.99935,0.99922,0.99992,1,1,0.99992,0.98908
36807,0.99822,0.99861,0.99959,0.9982,0.99883,0.99875,0.99899,0.99804,0.99746,0.99991,0.99993,1,0.99875,0.98924
17159,0.96649,0.94382,0.94543,0.95296,0.8652,0.95797,0.95025,0.97582,0.94008,0.96407,0.97563,0.99814,0.92593,0.95358
11194,0.97339,0.97624,0.94466,0.96257,0.98399,0.9503,0.95595,0.99051,0.94443,0.9997,0.98062,0.98022,0.95453,0.94494
31236,0.99558,0.99753,0.99098,0.99611,0.99473,0.99292,0.99259,0.99958,0.99933,0.99856,1,0.99867,0.99238,0.99038
42245,0.99392,0.99042,0.9975,0.99163,0.97088,0.98838,0.98485,0.99861,0.98097,0.99852,0.99692,0.99881,0.9871,0.95065
13013,0.96414,0.96383,0.99451,0.96501,0.9809,0.9537,0.93156,0.93378,0.95485,0.98352,0.99472,0.99602,0.95609,0.89986
13118,0.97294,0.89865,0.88786,0.97953,0.90544,0.96599,0.88325,0.95113,0.93575,0.87489,0.96161,0.83083,0.94547,0.90316
7164,0.99356,0.9958,0.99611,0.99431,0.99088,0.99147,0.99422,0.99217,0.96032,0.99969,0.995,1,0.99568,0.98128
33669,0.98801,0.9842,0.98318,0.999,0.99079,0.99241,0.98734,0.99448,0.95054,0.99715,0.95867,0.96,0.74245,0.92213
34924,0.95403,0.87887,0.92454,0.83614,0.93924,0.88992,0.90784,0.89564,0.98359,0.98621,0.915,0.94918,0.95077,0.92417
40089,0.99951,0.99928,0.9999,0.99876,0.99641,0.99617,0.99917,0.99912,0.99055,0.99871,0.99883,0.99984,0.99547,0.98453
41967,0.99709,0.99584,0.99642,0.995,0.99762,0.99666,0.99603,0.99653,0.99667,0.99682,1,0.9985,0.9983,0.98817
32361,0.99853,0.99053,0.99404,0.994,0.99104,0.99539,0.99746,0.99193,0.99752,0.99532,1,0.99815,0.99782,0.96649
6289,0.94435,0.99416,0.9861,0.96766,0.93183,0.9628,0.93827,0.97575,0.96685,0.86807,0.96355,0.92371,0.97777,0.92381
10745,0.99674,0.95413,0.96926,0.99563,0.96778,0.96904,0.96164,0.98723,0.98601,0.91445,0.97546,0.95942,0.97671,0.91954
42228,0.9385,0.9646,0.98146,0.90282,0.85638,0.99038,0.95046,0.94826,0.83442,0.99531,0.9477,0.9949,0.90619,0.98607
5996,0.99992,0.99913,0.99894,0.99869,0.99979,0.99994,0.99982,0.99698,0.99912,0.99968,1,0.99867,0.999,0.9804
11792,0.76343,0.77311,0.87411,0.80627,0.86123,0.83983,0.91013,0.84669,0.79413,0.79684,0.9827,0.92054,0.96029,0.93438
45582,0.98621,0.98411,0.99033,0.96907,0.92327,0.98726,0.98325,0.98692,0.98492,0.94872,0.99032,0.99471,0.97331,0.96732
17494,0.99991,0.99985,0.99944,0.99974,0.99926,0.99937,0.99645,0.99987,0.99967,0.9989,1,1,0.99763,0.99884
37698,0.99985,0.99977,0.9998,0.99948,0.99982,0.99987,0.99973,0.99936,0.99945,0.99978,1,1,0.99994,0.99697
19724,0.99985,0.99934,0.99944,0.99851,0.99966,0.99882,0.99918,0.99916,0.99982,0.999,1,1,0.99971,0.99172
42807,0.94002,0.94191,0.97723,0.98637,0.95513,0.95856,0.93957,0.91463,0.98153,0.95209,0.96749,0.98507,0.94046,0.94739
10799,0.94595,0.95881,0.97054,0.98811,0.96447,0.93801,0.96141,0.95136,0.86871,0.97494,0.96477,0.95105,0.90956,0.92977
32095,0.98266,0.99924,0.99105,0.98597,0.9512,0.98421,0.98253,0.99646,0.96644,0.96235,1,0.94283,0.97181,0.93599
28859,0.99211,0.98692,0.98805,0.99791,0.97306,0.98139,0.97982,0.98963,0.99921,0.96549,0.94438,0.89888,0.93401,0.9154
15522,0.92982,0.97848,0.91699,0.95228,0.93503,0.9461,0.92962,0.85509,0.98438,0.98685,0.93389,0.95525,0.7981,0.89941
25506,0.99301,0.99437,0.99725,0.99224,0.99778,0.98897,0.95941,0.99801,0.99474,0.99967,1,0.90483,0.95582,0.90401
